,index,City,Date,Time,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,O3P24,Datetime,Temperature
7666,1192,Delhi,2018-02-19,17:00:00,66.53,157.18,11.85,34.13,38.03,30.51,0.8,10.0,80.97,1.01,3.33,0.21,95.62,2018-02-19 17:00:00,77.2
7667,1193,Delhi,2018-02-19,18:00:00,58.72,142.48,15.97,50.29,48.39,34.42,0.98,9.47,61.3,1.1,3.49,0.21,71.39,2018-02-19 18:00:00,71.7
7668,1194,Delhi,2018-02-19,19:00:00,67.6,171.9,26.27,67.15,79.12,40.18,1.42,12.89,34.02,1.65,4.55,0.26,32.78,2018-02-19 19:00:00,69.9
7669,1195,Delhi,2018-02-19,20:00:00,86.61,231.69,55.93,77.75,113.57,44.52,2.01,15.85,22.91,2.6,6.7,0.2,24.59,2018-02-19 20:00:00,64.1
7670,1196,Delhi,2018-02-19,21:00:00,117.78,288.47,83.62,81.96,109.39,45.1,2.59,16.42,24.49,3.45,8.6,0.56,26.95,2018-02-19 21:00:00,66.3
7671,1197,Delhi,2018-02-19,22:00:00,154.73,353.86,99.41,86.05,114.25,48.25,2.74,16.22,23.93,3.57,7.71,0.7,37.93,2018-02-19 22:00:00,64.5
7672,1198,Delhi,2018-02-19,23:00:00,178.79,360.13,114.01,93.1,105.27,41.97,3.13,17.11,26.37,3.75,7.31,0.8,36.33,2018-02-19 23:00:00,58.5
7673,1199,Delhi,2018-02-20,0:00:00,195.61,371.53,109.84,95.54,116.82,44.15,3.05,17.51,27.82,4.29,7.93,0.57,40.93,2018-02-20 0:00:00,60.9
7674,1200,Delhi,2018-02-20,1:00:00,210.41,381.16,101.59,91.39,127.23,54.28,2.53,14.22,29.18,4.38,6.97,1.17,39.48,2018-02-20 1:00:00,59.1
7675,1201,Delhi,2018-02-20,2:00:00,217.3,376.48,86.23,109.19,100.12,39.35,2.13,11.07,46.13,4.93,5.0,1.11,51.83,2018-02-20 2:00:00,57.0
7676,1202,Delhi,2018-02-20,3:00:00,206.37,355.6,92.22,74.13,123.67,35.14,1.95,9.42,27.94,4.32,6.81,0.93,45.97,2018-02-20 3:00:00,57.3
7677,1203,Delhi,2018-02-20,4:00:00,214.5,350.2,79.32,66.36,120.33,55.33,1.75,12.38,26.92,3.13,5.51,0.74,44.4,2018-02-20 4:00:00,55.5
7678,1204,Delhi,2018-02-20,5:00:00,219.65,347.24,67.3,64.92,108.58,60.25,1.6,12.25,29.43,3.22,4.19,0.64,42.8,2018-02-20 5:00:00,52.9
7679,1205,Delhi,2018-02-20,6:00:00,226.98,383.02,72.22,58.47,114.6,65.51,1.61,12.53,27.42,3.06,3.25,0.61,51.34,2018-02-20 6:00:00,53.7
7680,1206,Delhi,2018-02-20,7:00:00,232.33,375.63,71.49,61.67,117.28,61.33,1.63,12.31,26.95,3.0,3.19,0.42,48.42,2018-02-20 7:00:00,57.3
7681,1207,Delhi,2018-02-20,8:00:00,233.15,388.65,75.08,70.22,122.42,53.62,1.74,13.88,26.77,2.5,3.03,0.0,41.14,2018-02-20 8:00:00,55.0
7682,1208,Delhi,2018-02-20,9:00:00,241.01,410.72,60.04,71.78,111.54,64.31,1.77,20.01,31.09,2.72,2.8,0.32,46.84,2018-02-20 9:00:00,64.5
7683,1209,Delhi,2018-02-20,10:00:00,243.36,416.49,38.95,66.49,89.19,69.38,1.84,25.75,41.56,2.62,3.19,0.61,58.44,2018-02-20 10:00:00,69.9
7684,1210,Delhi,2018-02-20,11:00:00,213.88,404.22,21.52,50.91,60.65,57.67,1.21,24.34,66.85,1.68,3.43,0.52,46.8,2018-02-20 11:00:00,75.7
7685,1211,Delhi,2018-02-20,12:00:00,144.69,286.48,16.35,43.18,49.89,51.43,1.03,18.69,88.38,1.52,3.27,0.34,67.32,2018-02-20 12:00:00,78.9
7686,1212,Delhi,2018-02-20,13:00:00,114.25,257.84,11.93,36.8,44.2,49.39,1.03,16.16,103.79,1.42,3.92,0.33,86.56,2018-02-20 13:00:00,80.7
7687,1213,Delhi,2018-02-20,14:00:00,100.21,218.27,10.08,34.94,42.06,43.22,0.93,14.5,103.4,1.2,4.31,0.26,104.79,2018-02-20 14:00:00,82.6
7688,1214,Delhi,2018-02-20,15:00:00,78.24,188.15,10.4,32.61,39.91,40.69,0.94,12.81,100.22,1.12,3.97,0.23,119.88,2018-02-20 15:00:00,82.5
7689,1215,Delhi,2018-02-20,16:00:00,69.69,165.94,10.22,31.92,39.29,38.5,0.98,11.87,101.06,1.25,3.59,0.24,113.74,2018-02-20 16:00:00,82.5
7690,1216,Delhi,2018-02-20,17:00:00,68.11,164.86,11.38,33.51,40.6,36.94,0.98,12.14,95.62,1.48,3.71,0.22,100.93,2018-02-20 17:00:00,80.7
7691,1217,Delhi,2018-02-20,18:00:00,71.43,168.01,14.18,47.11,46.75,39.13,1.12,12.6,71.39,1.61,3.7,0.25,78.98,2018-02-20 18:00:00,77.1
7692,1218,Delhi,2018-02-20,19:00:00,78.95,193.04,35.44,76.41,84.43,43.06,1.52,12.8,32.78,2.13,4.9,0.31,39.93,2018-02-20 19:00:00,73.5
7693,1219,Delhi,2018-02-20,20:00:00,100.64,271.52,76.14,81.96,96.08,46.33,2.33,15.98,24.59,2.91,7.54,0.42,25.02,2018-02-20 20:00:00,65.7
7694,1220,Delhi,2018-02-20,21:00:00,139.9,343.44,104.11,112.03,110.35,42.66,3.48,13.5,26.95,6.68,9.92,0.58,25.68,2018-02-20 21:00:00,68.1
7695,1221,Delhi,2018-02-20,22:00:00,180.5,399.88,83.62,103.66,95.44,44.57,3.91,12.08,37.93,8.96,12.17,0.82,26.34,2018-02-20 22:00:00,64.6
7696,1222,Delhi,2018-02-20,23:00:00,210.78,402.29,95.02,123.78,100.65,45.86,4.2,9.81,36.33,10.11,13.68,1.07,31.65,2018-02-20 23:00:00,61.1
7697,1223,Delhi,2018-02-21,0:00:00,224.16,436.72,88.49,127.26,95.68,53.9,3.86,10.27,40.93,11.17,14.75,1.18,28.58,2018-02-21 0:00:00,62.7
7698,1224,Delhi,2018-02-21,1:00:00,241.1,432.36,93.88,117.79,93.53,55.96,3.44,10.25,39.48,9.41,12.76,1.15,30.91,2018-02-21 1:00:00,62.7
7699,1225,Delhi,2018-02-21,2:00:00,231.62,451.84,84.4,114.55,95.04,41.59,3.27,10.47,51.83,9.57,8.7,1.09,44.39,2018-02-21 2:00:00,59.0
7700,1226,Delhi,2018-02-21,3:00:00,228.57,404.7,93.75,108.22,90.6,37.15,2.75,11.36,45.97,7.59,10.35,1.02,25.49,2018-02-21 3:00:00,62.7
7701,1227,Delhi,2018-02-21,4:00:00,222.07,409.57,103.72,107.6,102.49,46.88,3.25,9.32,44.4,8.29,10.54,0.99,24.25,2018-02-21 4:00:00,62.7
7702,1228,Delhi,2018-02-21,5:00:00,230.66,429.65,108.2,106.09,93.73,44.81,3.67,6.97,42.8,8.7,10.28,1.08,24.83,2018-02-21 5:00:00,57.5
7703,1229,Delhi,2018-02-21,6:00:00,225.69,426.18,103.4,120.81,110.26,45.25,3.69,13.14,51.34,7.43,10.4,1.12,25.21,2018-02-21 6:00:00,60.9
7704,1230,Delhi,2018-02-21,7:00:00,224.85,402.55,111.28,112.75,127.2,50.21,3.17,13.51,48.42,7.11,9.45,1.26,23.84,2018-02-21 7:00:00,60.9
7705,1231,Delhi,2018-02-21,8:00:00,229.71,389.41,118.2,121.89,121.72,56.27,3.39,13.13,41.14,7.06,9.26,1.45,27.99,2018-02-21 8:00:00,59.1
7706,1232,Delhi,2018-02-21,9:00:00,252.66,439.99,155.08,144.24,152.63,54.45,3.38,10.2,46.84,8.04,8.83,1.52,29.22,2018-02-21 9:00:00,73.5
7707,1233,Delhi,2018-02-21,10:00:00,272.67,466.7,108.6,131.31,160.31,63.58,2.43,27.83,58.44,5.46,9.04,1.53,46.57,2018-02-21 10:00:00,77.1
7708,1234,Delhi,2018-02-21,11:00:00,232.15,423.54,60.24,86.02,109.65,67.79,1.49,27.5,46.8,2.18,7.48,1.42,58.74,2018-02-21 11:00:00,81.8
7709,1235,Delhi,2018-02-21,12:00:00,158.54,309.62,40.02,69.8,79.38,62.28,1.07,16.46,67.32,2.71,4.86,1.13,72.64,2018-02-21 12:00:00,86.1
7710,1236,Delhi,2018-02-21,13:00:00,111.94,240.37,30.83,53.31,66.84,52.81,0.95,12.83,86.56,1.64,4.02,0.78,107.8,2018-02-21 13:00:00,87.9
7711,1237,Delhi,2018-02-21,14:00:00,77.87,207.27,21.32,46.72,51.36,46.57,0.81,12.28,104.79,1.01,3.31,0.54,103.64,2018-02-21 14:00:00,88.0
7712,1238,Delhi,2018-02-21,15:00:00,79.46,200.7,14.48,43.11,48.23,44.39,0.82,13.17,119.88,1.46,10.68,0.38,100.84,2018-02-21 15:00:00,87.9
7713,1239,Delhi,2018-02-21,16:00:00,75.61,191.53,13.01,42.93,47.91,39.79,0.77,13.72,113.74,1.21,4.48,0.33,93.03,2018-02-21 16:00:00,87.9
7714,1240,Delhi,2018-02-21,17:00:00,73.33,188.54,13.92,41.53,47.55,39.38,0.79,15.15,100.93,0.94,4.48,0.31,81.57,2018-02-21 17:00:00,85.2
7715,1241,Delhi,2018-02-21,18:00:00,73.76,201.89,15.15,56.64,58.34,43.66,1.07,17.25,78.98,1.16,6.06,0.3,60.05,2018-02-21 18:00:00,80.7
7716,1242,Delhi,2018-02-21,19:00:00,83.81,243.42,22.37,73.6,79.89,47.7,1.6,17.09,39.93,1.93,8.02,0.42,33.6,2018-02-21 19:00:00,78.9
7717,1243,Delhi,2018-02-21,20:00:00,109.32,300.86,61.12,84.82,116.23,47.5,2.27,16.21,25.02,2.44,8.63,0.56,23.54,2018-02-21 20:00:00,70.8
7718,1244,Delhi,2018-02-21,21:00:00,133.47,326.55,113.53,92.89,100.98,44.1,3.29,13.26,25.68,5.19,9.24,0.65,26.42,2018-02-21 21:00:00,71.7
7719,1245,Delhi,2018-02-21,22:00:00,162.82,375.98,91.86,111.08,101.29,44.84,3.71,12.29,26.34,6.93,11.92,0.84,25.81,2018-02-21 22:00:00,71.7
7720,1246,Delhi,2018-02-21,23:00:00,195.97,415.04,80.84,106.02,112.65,56.32,3.21,11.64,31.65,7.09,13.75,1.22,25.58,2018-02-21 23:00:00,64.2
7721,1247,Delhi,2018-02-22,0:00:00,204.78,409.83,90.46,82.82,110.37,64.4,2.66,15.43,28.58,4.87,17.08,1.5,25.21,2018-02-22 0:00:00,69.9
7722,1248,Delhi,2018-02-22,1:00:00,188.19,365.69,59.55,71.69,98.24,66.57,2.08,12.52,30.91,3.08,13.5,1.39,24.71,2018-02-22 1:00:00,66.3
7723,1249,Delhi,2018-02-22,2:00:00,171.88,331.1,73.53,95.94,90.41,38.1,2.01,7.67,44.39,5.23,7.37,1.18,32.12,2018-02-22 2:00:00,62.9
7724,1250,Delhi,2018-02-22,3:00:00,171.14,315.27,98.43,71.0,95.31,36.25,2.09,9.08,25.49,3.82,7.57,1.02,24.31,2018-02-22 3:00:00,64.5
7725,1251,Delhi,2018-02-22,4:00:00,177.03,290.67,104.32,85.81,130.88,57.73,2.12,8.88,24.25,7.62,7.79,0.83,24.37,2018-02-22 4:00:00,62.7
7726,1252,Delhi,2018-02-22,5:00:00,175.63,307.02,99.54,83.35,101.12,57.92,2.05,8.46,24.83,12.24,8.89,0.76,23.08,2018-02-22 5:00:00,59.6
7727,1253,Delhi,2018-02-22,6:00:00,180.13,312.99,96.74,83.69,136.9,55.58,2.09,10.19,25.21,7.58,8.24,0.74,24.69,2018-02-22 6:00:00,60.9
7728,1254,Delhi,2018-02-22,7:00:00,185.67,308.64,98.62,74.24,117.57,57.95,2.07,9.54,23.84,5.45,8.33,0.73,23.65,2018-02-22 7:00:00,60.9
7729,1255,Delhi,2018-02-22,8:00:00,191.41,345.4,104.46,77.89,121.3,52.27,2.29,9.32,27.99,5.33,7.99,0.83,25.7,2018-02-22 8:00:00,62.4
7730,1256,Delhi,2018-02-22,9:00:00,231.51,415.87,85.03,80.32,138.45,69.5,2.23,13.92,29.22,4.7,7.27,1.0,28.27,2018-02-22 9:00:00,68.1
7731,1257,Delhi,2018-02-22,10:00:00,284.16,490.32,48.6,74.01,109.33,85.64,1.89,27.44,46.57,2.99,6.2,0.96,36.63,2018-02-22 10:00:00,77.1
7732,1258,Delhi,2018-02-22,11:00:00,272.79,487.96,28.98,63.6,81.29,75.64,1.38,25.71,58.74,1.88,5.01,0.7,53.49,2018-02-22 11:00:00,78.1
7733,1259,Delhi,2018-02-22,12:00:00,189.95,353.15,20.33,52.34,63.97,62.76,1.07,19.33,72.64,4.31,7.18,0.2,67.41,2018-02-22 12:00:00,82.5
7734,1260,Delhi,2018-02-22,13:00:00,142.8,302.43,17.55,47.58,54.2,61.31,1.05,22.32,107.8,1.28,3.91,0.43,105.81,2018-02-22 13:00:00,86.1
7735,1261,Delhi,2018-02-22,14:00:00,137.73,278.85,13.06,37.45,45.33,56.8,0.88,24.76,103.64,1.62,5.79,0.42,114.45,2018-02-22 14:00:00,88.8
7736,1262,Delhi,2018-02-22,15:00:00,100.85,218.5,10.27,34.01,40.08,51.17,0.87,22.91,100.84,1.15,3.92,0.4,108.94,2018-02-22 15:00:00,87.9
7737,1263,Delhi,2018-02-22,16:00:00,79.5,188.35,13.75,34.32,39.72,43.67,0.76,17.81,93.03,0.86,3.22,0.11,98.84,2018-02-22 16:00:00,87.9
7738,1264,Delhi,2018-02-22,17:00:00,70.61,175.25,12.4,35.91,38.83,41.28,0.77,15.83,81.57,0.71,3.26,0.08,87.41,2018-02-22 17:00:00,85.0
7739,1265,Delhi,2018-02-22,18:00:00,69.62,188.06,13.45,47.29,50.98,44.68,0.95,16.04,60.05,1.26,6.32,0.02,66.04,2018-02-22 18:00:00,82.5
7740,1266,Delhi,2018-02-22,19:00:00,92.87,231.76,24.82,58.65,77.13,47.72,1.55,16.19,33.6,1.8,8.81,0.01,35.28,2018-02-22 19:00:00,77.1
7741,1267,Delhi,2018-02-22,20:00:00,103.48,262.14,39.3,63.05,95.54,53.87,1.97,18.23,23.54,3.35,12.19,0.0,29.38,2018-02-22 20:00:00,72.2
7742,1268,Delhi,2018-02-22,21:00:00,126.27,296.39,72.4,72.41,126.94,52.86,2.41,16.84,26.42,3.21,11.62,0.0,31.65,2018-02-22 21:00:00,75.3
7743,1269,Delhi,2018-02-22,22:00:00,134.9,332.51,101.25,81.6,99.3,50.64,2.94,16.0,25.81,6.53,11.08,0.0,34.32,2018-02-22 22:00:00,71.7
7744,1270,Delhi,2018-02-22,23:00:00,149.12,315.07,104.8,84.61,110.79,53.08,3.02,16.89,25.58,5.22,12.06,0.0,41.01,2018-02-22 23:00:00,66.5
7745,1271,Delhi,2018-02-23,0:00:00,165.34,326.45,108.39,83.16,96.07,59.61,2.78,14.94,25.21,5.36,13.3,0.0,42.19,2018-02-23 0:00:00,71.7
7746,1272,Delhi,2018-02-23,1:00:00,174.48,352.15,100.69,76.77,91.61,58.93,2.39,13.21,24.71,4.11,12.55,0.0,43.23,2018-02-23 1:00:00,69.9
7747,1273,Delhi,2018-02-23,2:00:00,172.28,334.04,72.18,89.38,84.02,39.51,2.17,8.48,32.12,4.99,5.7,0.0,46.18,2018-02-23 2:00:00,63.6
7748,1274,Delhi,2018-02-23,3:00:00,175.57,313.98,82.24,60.63,90.43,37.38,1.98,9.95,24.31,4.57,6.06,0.01,37.62,2018-02-23 3:00:00,66.3
7749,1275,Delhi,2018-02-23,4:00:00,171.05,302.93,83.73,57.8,101.18,59.61,1.75,13.59,24.37,4.22,9.34,0.0,37.8,2018-02-23 4:00:00,66.3
7750,1276,Delhi,2018-02-23,5:00:00,165.48,296.62,81.88,64.89,120.92,59.81,1.75,10.26,23.08,3.43,8.23,0.0,39.33,2018-02-23 5:00:00,61.9
7751,1277,Delhi,2018-02-23,6:00:00,181.38,303.0,85.75,62.31,119.09,61.1,1.84,10.12,24.69,3.51,16.46,0.01,41.65,2018-02-23 6:00:00,64.5
7752,1278,Delhi,2018-02-23,7:00:00,191.6,315.48,79.47,68.94,133.39,59.7,1.95,9.9,23.65,4.65,16.58,0.0,40.12,2018-02-23 7:00:00,64.5
7753,1279,Delhi,2018-02-23,8:00:00,194.42,342.19,98.59,86.38,142.64,49.12,2.4,11.81,25.7,12.03,17.17,0.0,44.66,2018-02-23 8:00:00,65.0
7754,1280,Delhi,2018-02-23,9:00:00,212.41,382.65,106.68,105.7,139.55,58.28,2.58,14.14,28.27,9.01,14.92,0.0,39.93,2018-02-23 9:00:00,73.5
7755,1281,Delhi,2018-02-23,10:00:00,245.58,472.05,75.26,97.4,143.8,78.73,2.29,20.69,36.63,4.08,9.76,0.0,45.25,2018-02-23 10:00:00,80.7
7756,1282,Delhi,2018-02-23,11:00:00,252.82,460.1,40.99,77.79,98.23,78.13,1.72,22.66,53.49,3.18,9.05,0.03,57.3,2018-02-23 11:00:00,84.4
7757,1283,Delhi,2018-02-23,12:00:00,198.11,389.03,22.05,79.83,73.94,72.88,1.24,24.37,67.41,2.12,9.17,0.02,72.46,2018-02-23 12:00:00,87.9
7758,1284,Delhi,2018-02-23,13:00:00,144.76,325.67,21.31,49.85,53.31,65.87,1.12,21.7,105.81,2.14,6.38,0.0,71.97,2018-02-23 13:00:00,87.9
7759,1285,Delhi,2018-02-23,14:00:00,138.94,316.79,10.0,54.32,53.35,61.76,0.96,21.39,114.45,1.58,5.43,0.0,93.79,2018-02-23 14:00:00,86.5
7760,1286,Delhi,2018-02-23,15:00:00,126.11,298.45,11.47,45.7,48.48,62.6,0.86,21.44,108.94,1.72,4.41,0.0,99.63,2018-02-23 15:00:00,87.9
7761,1287,Delhi,2018-02-23,16:00:00,115.53,267.45,13.12,45.3,45.62,59.43,0.8,19.0,98.84,2.07,4.27,0.0,103.68,2018-02-23 16:00:00,87.9
7762,1288,Delhi,2018-02-23,17:00:00,101.99,260.3,16.13,49.4,49.06,54.66,0.82,16.81,87.41,2.05,4.86,0.0,86.93,2018-02-23 17:00:00,84.0
7763,1289,Delhi,2018-02-23,18:00:00,94.25,254.1,18.2,62.01,60.48,54.34,0.95,15.94,66.04,2.29,5.72,0.0,76.06,2018-02-23 18:00:00,80.7
7764,1290,Delhi,2018-02-23,19:00:00,112.34,277.7,28.39,81.28,77.99,56.59,1.55,17.72,35.28,2.03,8.21,0.0,56.63,2018-02-23 19:00:00,78.9
7765,1291,Delhi,2018-02-23,20:00:00,124.18,318.52,48.25,68.55,96.82,58.25,1.89,17.89,29.38,2.9,9.79,0.0,35.21,2018-02-23 20:00:00,72.6
7766,1292,Delhi,2018-02-23,21:00:00,141.57,355.09,66.28,80.6,105.53,60.64,2.5,17.31,31.65,3.61,10.71,0.01,36.01,2018-02-23 21:00:00,73.5
7767,1293,Delhi,2018-02-23,22:00:00,151.14,365.75,78.59,74.16,107.79,63.26,2.76,17.31,34.32,3.09,11.23,0.0,43.32,2018-02-23 22:00:00,71.7
7768,1294,Delhi,2018-02-23,23:00:00,178.68,385.26,81.43,76.45,87.78,61.28,2.49,19.73,41.01,4.57,9.35,0.0,35.26,2018-02-23 23:00:00,67.5
7769,1295,Delhi,2018-02-24,0:00:00,182.26,394.1,99.65,87.76,91.44,59.88,2.36,19.39,42.19,4.85,7.73,0.0,33.94,2018-02-24 0:00:00,71.7
7770,1296,Delhi,2018-02-24,1:00:00,187.64,389.54,78.9,72.25,83.97,57.06,2.04,21.6,43.23,4.9,10.19,0.1,42.69,2018-02-24 1:00:00,71.7
7771,1297,Delhi,2018-02-24,2:00:00,185.51,368.16,66.51,77.17,80.15,42.24,1.78,19.02,46.18,5.39,6.98,0.29,53.87,2018-02-24 2:00:00,65.5
7772,1298,Delhi,2018-02-24,3:00:00,178.91,356.24,67.05,68.54,70.95,38.48,1.14,13.87,37.62,4.75,6.5,0.28,37.41,2018-02-24 3:00:00,68.1
7773,1299,Delhi,2018-02-24,4:00:00,167.09,325.07,72.93,68.11,99.5,62.81,1.4,18.79,37.8,5.25,5.47,0.28,33.13,2018-02-24 4:00:00,68.1
7774,1300,Delhi,2018-02-24,5:00:00,167.31,316.96,70.79,63.59,102.21,60.58,1.36,16.24,39.33,3.2,5.49,0.28,24.4,2018-02-24 5:00:00,64.4
7775,1301,Delhi,2018-02-24,6:00:00,173.77,329.46,80.85,73.55,106.54,60.58,1.39,14.26,41.65,2.59,5.21,0.27,22.24,2018-02-24 6:00:00,68.1
7776,1302,Delhi,2018-02-24,7:00:00,185.43,345.82,90.12,76.93,119.02,63.41,1.64,13.89,40.12,2.83,5.84,0.26,19.45,2018-02-24 7:00:00,69.9
7777,1303,Delhi,2018-02-24,8:00:00,197.27,377.51,101.3,84.94,131.74,57.88,1.91,13.57,44.66,3.05,5.25,0.36,18.41,2018-02-24 8:00:00,67.5
7778,1304,Delhi,2018-02-24,9:00:00,221.48,414.82,75.48,77.18,125.61,72.13,1.84,17.72,39.93,2.66,6.1,0.38,21.03,2018-02-24 9:00:00,77.1
7779,1305,Delhi,2018-02-24,10:00:00,213.71,436.01,39.9,66.85,96.38,76.12,1.64,18.68,45.25,2.32,5.97,0.4,27.77,2018-02-24 10:00:00,80.7
7780,1306,Delhi,2018-02-24,11:00:00,190.92,404.62,27.92,61.76,75.83,70.78,1.57,15.81,57.3,1.95,4.46,0.36,40.21,2018-02-24 11:00:00,82.4
7781,1307,Delhi,2018-02-24,12:00:00,181.41,405.86,17.92,47.15,54.16,70.88,1.31,15.57,72.46,1.89,4.05,0.24,54.3,2018-02-24 12:00:00,86.1
7782,1308,Delhi,2018-02-24,13:00:00,153.94,351.98,13.37,38.75,50.07,67.29,1.09,14.82,71.97,1.66,3.33,0.22,70.98,2018-02-24 13:00:00,87.9
7783,1309,Delhi,2018-02-24,14:00:00,121.23,280.93,12.26,35.15,45.87,63.89,1.06,12.56,93.79,1.28,2.81,0.18,76.02,2018-02-24 14:00:00,87.8
7784,1310,Delhi,2018-02-24,15:00:00,112.26,257.07,11.57,36.84,44.63,61.1,1.01,12.42,99.63,1.25,2.83,0.16,82.14,2018-02-24 15:00:00,87.9
7785,1311,Delhi,2018-02-24,16:00:00,110.01,246.31,10.88,36.35,44.53,57.77,1.05,11.87,103.68,1.54,3.06,0.17,78.59,2018-02-24 16:00:00,86.1
7786,1312,Delhi,2018-02-24,17:00:00,110.89,255.29,14.92,45.66,51.69,62.29,1.12,11.42,86.93,1.27,3.21,0.19,65.3,2018-02-24 17:00:00,84.4
7787,1313,Delhi,2018-02-24,18:00:00,130.07,305.77,16.82,61.11,63.03,66.03,1.23,12.1,76.06,1.87,4.44,0.22,59.39,2018-02-24 18:00:00,82.5
7788,1314,Delhi,2018-02-24,19:00:00,135.19,339.41,18.72,68.23,65.69,70.85,1.45,11.63,56.63,2.21,5.71,0.27,46.57,2018-02-24 19:00:00,78.9
7789,1315,Delhi,2018-02-24,20:00:00,144.75,356.85,27.2,61.75,78.95,68.25,1.63,12.88,35.21,2.74,7.48,0.4,34.81,2018-02-24 20:00:00,75.7
7790,1316,Delhi,2018-02-24,21:00:00,154.01,372.97,36.94,58.6,87.27,63.17,1.81,13.52,36.01,3.15,9.26,0.4,31.66,2018-02-24 21:00:00,75.3
7791,1317,Delhi,2018-02-24,22:00:00,170.59,390.13,34.79,59.8,83.16,63.92,1.76,15.46,43.32,2.73,9.53,0.34,36.38,2018-02-24 22:00:00,73.5
7792,1318,Delhi,2018-02-24,23:00:00,165.06,362.04,43.37,75.8,90.42,65.31,1.83,15.18,35.26,3.17,8.79,0.34,42.09,2018-02-24 23:00:00,71.3
7793,1319,Delhi,2018-02-25,0:00:00,178.77,369.66,41.72,68.66,104.33,72.36,1.72,18.17,33.94,3.5,9.2,0.39,37.1,2018-02-25 0:00:00,73.5
7794,1320,Delhi,2018-02-25,1:00:00,190.01,389.13,53.0,69.55,101.3,68.71,1.77,15.93,42.69,5.62,8.19,0.4,34.54,2018-02-25 1:00:00,71.7
7795,1321,Delhi,2018-02-25,2:00:00,196.78,396.53,69.19,83.02,88.72,43.11,1.8,10.02,53.87,5.64,5.06,0.38,32.25,2018-02-25 2:00:00,68.5
7796,1322,Delhi,2018-02-25,3:00:00,209.64,400.2,62.7,52.02,68.12,37.28,1.23,11.14,37.41,3.73,7.57,0.35,33.61,2018-02-25 3:00:00,69.9
7797,1323,Delhi,2018-02-25,4:00:00,187.98,349.82,36.44,44.25,68.73,60.19,1.25,16.67,33.13,2.57,6.82,0.28,31.45,2018-02-25 4:00:00,68.1
7798,1324,Delhi,2018-02-25,5:00:00,153.25,269.6,26.01,39.13,62.81,62.17,1.01,18.5,24.4,2.03,5.14,0.24,30.38,2018-02-25 5:00:00,65.5
7799,1325,Delhi,2018-02-25,6:00:00,127.57,221.36,25.47,39.23,61.84,59.1,0.93,21.36,22.24,2.05,5.33,0.22,27.84,2018-02-25 6:00:00,68.1
7800,1326,Delhi,2018-02-25,7:00:00,111.57,204.38,26.02,37.64,64.9,53.8,0.95,20.14,19.45,1.53,3.78,0.21,24.57,2018-02-25 7:00:00,66.3
7801,1327,Delhi,2018-02-25,8:00:00,95.35,184.0,28.76,37.87,67.39,52.45,0.91,18.58,18.41,1.46,3.4,0.2,22.7,2018-02-25 8:00:00,65.2
7802,1328,Delhi,2018-02-25,9:00:00,88.04,176.1,29.68,42.14,67.1,51.62,0.97,18.53,21.03,1.31,2.6,0.18,29.53,2018-02-25 9:00:00,69.9
7803,1329,Delhi,2018-02-25,10:00:00,87.01,205.26,22.4,40.2,58.28,51.71,0.95,20.15,27.77,1.07,2.67,0.16,43.0,2018-02-25 10:00:00,73.5
7804,1330,Delhi,2018-02-25,11:00:00,86.96,188.96,19.3,38.25,52.6,47.68,0.83,17.65,40.21,1.17,3.54,0.14,51.45,2018-02-25 11:00:00,78.4
7805,1331,Delhi,2018-02-25,12:00:00,85.35,190.53,15.3,35.97,51.02,45.86,0.84,16.78,54.3,1.06,3.8,0.14,61.46,2018-02-25 12:00:00,80.7
7806,1332,Delhi,2018-02-25,13:00:00,78.16,186.27,12.89,37.47,47.26,43.62,0.73,14.24,70.98,1.36,3.01,0.14,69.05,2018-02-25 13:00:00,82.5
7807,1333,Delhi,2018-02-25,14:00:00,79.76,191.94,14.03,38.65,45.27,42.74,0.68,11.38,76.02,1.58,2.53,0.12,72.4,2018-02-25 14:00:00,82.2
7808,1334,Delhi,2018-02-25,15:00:00,66.82,173.37,11.71,31.53,43.57,42.44,0.71,11.27,82.14,1.56,2.48,0.12,74.09,2018-02-25 15:00:00,82.5
7809,1335,Delhi,2018-02-25,16:00:00,65.31,163.06,11.51,31.08,43.9,37.19,0.67,10.11,78.59,1.78,2.34,0.12,76.29,2018-02-25 16:00:00,82.5
7810,1336,Delhi,2018-02-25,17:00:00,62.58,172.67,13.19,33.62,43.3,38.6,0.65,9.9,65.3,1.43,2.33,0.12,72.0,2018-02-25 17:00:00,81.1
7811,1337,Delhi,2018-02-25,18:00:00,53.13,148.72,12.39,32.06,42.66,40.31,0.65,10.72,59.39,1.43,2.08,0.11,62.38,2018-02-25 18:00:00,77.1
7812,1338,Delhi,2018-02-25,19:00:00,50.51,144.3,13.53,37.92,44.25,44.93,0.8,10.37,46.57,1.48,2.02,0.11,43.29,2018-02-25 19:00:00,75.3
7813,1339,Delhi,2018-02-25,20:00:00,57.01,145.14,14.62,43.4,51.18,51.59,0.99,9.88,34.81,1.49,2.56,0.14,24.62,2018-02-25 20:00:00,72.2
7814,1340,Delhi,2018-02-25,21:00:00,71.55,156.96,14.71,45.02,53.01,54.12,1.13,10.65,31.66,1.6,3.39,0.18,22.44,2018-02-25 21:00:00,71.7
