From Date,O3,Temperature,SO2,PM10,NO2,CO
2015-10-27 21:00:00,65.78,77.0,18.18,244.47,64.32,1.76
2015-10-28 0:00:00,92.79,73.4,15.81,343.62,53.14,2.06
2015-10-28 3:00:00,91.0,66.2,22.32,250.52,49.73,2.42
2015-10-28 6:00:00,90.18,66.2,25.51,277.25,45.02,2.23
2015-10-28 9:00:00,54.39,71.6,22.0,225.54,34.6,2.1
2015-10-28 12:00:00,95.58,77.0,24.25,198.2,36.15,2.05
2015-10-28 15:00:00,82.93,71.6,7.0,343.06,27.84,1.94
2015-10-28 18:00:00,47.01,68.0,16.54,167.74,76.42,2.15
2015-10-28 21:00:00,50.81,66.2,17.78,251.46,66.71,1.94
2015-10-29 0:00:00,52.24,62.6,7.13,177.19,40.98,1.77
2015-10-29 3:00:00,29.33,62.6,14.89,132.39,47.31,1.84
2015-10-29 6:00:00,37.68,59.0,17.36,100.1,42.83,1.8
2015-10-29 9:00:00,51.95,69.8,32.31,169.75,58.82,2.07
2015-10-29 12:00:00,113.85,78.8,36.71,205.75,51.71,1.78
2015-10-29 15:00:00,114.46,80.6,27.45,179.73,45.75,2.36
2015-10-29 18:00:00,106.08,77.0,36.09,209.99,83.01,1.98
2015-10-29 21:00:00,84.94,73.4,24.78,284.12,85.67,1.96
2015-10-30 0:00:00,61.05,68.0,14.99,171.58,55.4,1.71
2015-10-30 3:00:00,52.84,64.4,17.36,121.92,42.63,1.58
2015-10-30 6:00:00,47.04,64.4,14.62,81.01,45.58,1.86
2015-10-30 9:00:00,109.96,71.6,26.09,221.52,68.17,1.93
2015-10-30 12:00:00,82.13,82.4,37.42,192.76,47.4,6.26
2015-10-30 15:00:00,92.67,82.4,13.45,40.62,19.87,3.78
2015-10-30 18:00:00,60.87,79.2,9.86,61.29,16.11,1.02
2015-10-30 21:00:00,13.22,73.1,14.32,214.45,52.28,1.62
2015-10-31 0:00:00,13.17,68.0,19.35,379.48,48.05,2.14
2015-10-31 3:00:00,15.03,66.2,21.59,335.54,36.11,2.14
2015-10-31 6:00:00,14.35,62.6,7.92,322.17,35.42,1.69
2015-10-31 9:00:00,18.03,70.45,21.48,268.59,40.87,1.79
2015-10-31 12:00:00,76.38,82.4,21.22,221.51,25.02,1.33
2015-10-31 15:00:00,121.73,83.5,25.52,92.99,18.09,0.92
2015-10-31 18:00:00,62.9,78.8,27.64,165.09,25.23,1.08
2015-10-31 21:00:00,14.54,73.4,9.39,379.54,61.08,2.43
2015-11-01 0:00:00,12.58,69.8,15.99,408.55,8.15,2.3
2015-11-01 3:00:00,26.25,64.4,31.15,428.6,65.64,2.92
2015-11-01 6:00:00,25.85,66.2,23.7,449.2,51.22,2.27
2015-11-01 9:00:00,34.03,73.8,8.98,380.5,50.66,1.96
2015-11-01 12:00:00,180.9,86.0,53.22,435.61,52.95,0.96
2015-11-01 15:00:00,110.38,86.0,21.21,184.28,40.59,1.4
2015-11-01 18:00:00,75.8,80.6,14.82,251.34,84.57,2.23
2015-11-01 21:00:00,139.62,73.4,24.27,479.91,94.67,4.47
2015-11-02 0:00:00,130.03,68.19999999999999,34.3,418.34,78.57,2.27
2015-11-02 3:00:00,153.85,68.0,37.38,384.31,57.85,1.92
2015-11-02 6:00:00,190.69,64.4,30.26,409.0,50.23,1.86
2015-11-02 9:00:00,168.41,77.0,65.26,434.6,97.02,2.91
2015-11-02 12:00:00,131.31,86.0,36.63,340.02,56.83,1.23
2015-11-02 15:00:00,116.49,86.0,19.27,183.88,39.84,2.19
2015-11-02 18:00:00,110.47,82.4,15.31,283.91,80.16,2.14
2015-11-02 21:00:00,107.27,77.0,18.08,415.14,88.68,3.26
2015-11-03 0:00:00,114.2,69.8,40.56,424.08,91.14,2.82
2015-11-03 3:00:00,89.47,69.8,30.54,357.35,67.46,2.03
2015-11-03 6:00:00,76.03,69.8,22.55,300.83,66.96,1.12
2015-11-03 9:00:00,90.62,77.0,57.8,475.97,90.7,1.78
2015-11-03 12:00:00,115.0,86.0,41.61,457.54,77.83,1.24
2015-11-03 15:00:00,129.78,86.0,15.7,255.47,64.13,1.16
2015-11-03 18:00:00,93.4,80.6,12.72,320.79,105.57,2.03
2015-11-03 21:00:00,109.01,77.0,30.54,427.53,100.1,3.39
2015-11-04 0:00:00,142.42,71.6,36.54,513.01,102.55,3.74
2015-11-04 3:00:00,140.31,66.2,35.86,504.01,85.64,2.74
2015-11-04 6:00:00,121.26,64.4,38.93,487.67,74.39,2.85
2015-11-04 9:00:00,143.18,73.4,44.36,447.74,129.58,2.6
2015-11-04 12:00:00,124.39,86.0,42.04,353.54,63.89,1.04
2015-11-04 15:00:00,118.81,87.8,21.38,261.5,46.99,0.94
2015-11-04 18:00:00,56.8,77.0,16.05,300.14,83.16,2.03
2015-11-04 21:00:00,114.5,75.2,24.65,440.77,121.68,4.48
2015-11-05 0:00:00,100.92,73.4,25.12,358.76,107.5,2.99
2015-11-05 3:00:00,77.86,75.2,21.73,366.58,79.01,1.41
2015-11-05 6:00:00,111.04,68.1,17.21,335.88,41.47,5.13
2015-11-05 9:00:00,68.51,68.0,14.57,179.77,47.19,1.23
2015-11-05 12:00:00,61.05,73.4,16.4,101.95,64.6,1.67
2015-11-05 15:00:00,44.07,80.6,18.73,95.87,60.48,1.25
2015-11-05 18:00:00,75.86,75.2,19.72,207.98,71.43,2.03
2015-11-05 21:00:00,73.88,69.8,36.08,214.31,54.2,2.11
2015-11-06 0:00:00,57.03,66.2,23.75,173.4,52.53,1.29
2015-11-06 3:00:00,45.26,64.4,21.97,131.88,40.32,5.26
2015-11-06 6:00:00,35.49,62.6,18.95,98.72,37.26,3.86
2015-11-06 9:00:00,48.3,73.4,23.5,188.12,47.05,1.83
2015-11-06 12:00:00,66.22,80.6,25.55,236.1,38.39,1.22
2015-11-06 15:00:00,89.49,80.6,11.99,210.95,36.37,1.19
2015-11-06 18:00:00,103.32,77.0,16.86,467.24,90.88,2.03
2015-11-06 21:00:00,100.16,73.4,22.27,424.21,101.27,2.66
2015-11-07 0:00:00,99.39,69.8,26.54,446.36,94.02,2.19
2015-11-07 3:00:00,110.06,64.4,19.03,524.63,73.48,9.01
2015-11-07 6:00:00,102.0,60.8,21.53,541.93,55.79,1.68
2015-11-07 9:00:00,123.26,66.2,21.14,554.02,81.54,2.39
2015-11-07 12:00:00,143.02,77.0,32.46,473.45,101.63,2.34
2015-11-07 15:00:00,150.59,80.6,19.89,508.22,96.73,2.01
2015-11-07 18:00:00,101.06,77.0,26.25,448.68,107.53,3.2
2015-11-07 21:00:00,97.48,73.4,16.55,452.19,96.64,4.27
2015-11-08 0:00:00,121.58,69.8,18.55,476.45,97.45,4.62
2015-11-08 3:00:00,115.73,68.0,21.01,369.04,86.08,1.73
2015-11-08 6:00:00,98.0,67.9,18.51,328.58,74.9,1.36
2015-11-08 9:00:00,115.23,72.8,46.42,369.38,80.25,1.2
2015-11-08 12:00:00,122.81,80.6,57.79,451.36,74.44,15.1
2015-11-08 15:00:00,92.68,82.4,27.24,298.94,59.69,3.98
2015-11-08 18:00:00,78.16,75.2,22.92,289.42,73.67,2.38
2015-11-08 21:00:00,91.1,71.6,33.12,302.23,78.19,1.75
2015-11-09 0:00:00,99.56,68.0,36.7,330.28,73.7,1.57
2015-11-09 3:00:00,152.75,68.0,45.14,344.45,63.82,2.16
2015-11-09 6:00:00,141.89,68.0,41.11,363.44,62.76,1.52
2015-11-09 9:00:00,114.22,73.4,45.31,386.51,89.99,1.61
2015-11-09 12:00:00,86.09,80.6,40.16,309.86,71.64,1.19
2015-11-09 15:00:00,110.88,84.2,35.25,287.36,75.33,1.19
2015-11-09 18:00:00,72.72,78.8,31.45,249.4,89.43,1.74
2015-11-09 21:00:00,91.24,73.4,40.74,529.04,108.79,4.05
2015-11-10 0:00:00,107.36,69.8,55.19,554.09,94.53,4.24
2015-11-10 3:00:00,128.21,68.0,46.42,507.28,74.41,2.75
2015-11-10 6:00:00,138.96,66.2,38.2,485.39,60.23,2.31
2015-11-10 9:00:00,118.21,65.9,41.18,456.22,85.53,1.53
2015-11-10 12:00:00,125.01,82.4,25.96,386.74,69.61,1.16
2015-11-10 15:00:00,110.32,84.2,19.45,344.35,63.17,7.98
2015-11-10 18:00:00,96.49,78.35,31.71,395.08,99.1,2.27
2015-11-10 21:00:00,107.49,75.2,24.86,500.45,126.87,3.4
2015-11-11 0:00:00,107.34,71.6,31.75,670.28,90.44,2.22
2015-11-11 3:00:00,96.64,69.8,20.98,516.28,53.02,1.31
2015-11-11 6:00:00,84.53,62.5,15.62,459.35,49.5,1.44
