,City,Date,Time,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
7890,Delhi,2015-11-25,19:00:00,128.6,364.05,51.07,77.81,124.79,33.2,1.92,15.58,69.27,3.86,11.51,0.22
7891,Delhi,2015-11-25,20:00:00,151.78,268.76,84.44,76.98,162.65,36.77,2.54,17.49,75.22,6.14,18.74,1.97
7892,Delhi,2015-11-25,21:00:00,177.8,326.29,114.18,75.34,195.85,39.11,2.75,18.16,88.1,7.37,22.93,0.0
7893,Delhi,2015-11-25,22:00:00,205.67,356.34,104.72,76.62,179.24,38.64,2.69,22.01,102.83,6.32,22.38,0.0
7894,Delhi,2015-11-25,23:00:00,212.27,316.23,96.59,70.93,167.88,40.02,2.6,23.38,122.16,5.78,20.45,2.15
7895,Delhi,2015-11-26,0:00:00,228.42,326.12,91.48,62.56,155.86,41.91,2.16,19.6,99.72,5.4,16.77,0.25
7896,Delhi,2015-11-26,1:00:00,238.85,300.68,73.73,58.85,128.73,41.58,1.62,15.03,90.38,4.5,13.14,1.65
7897,Delhi,2015-11-26,2:00:00,302.97,285.46,70.78,52.01,119.46,42.69,1.62,13.9,79.46,4.47,11.35,0.28
7898,Delhi,2015-11-26,3:00:00,206.71,273.49,65.41,48.29,116.03,42.86,1.54,12.72,75.93,4.02,9.29,0.0
7899,Delhi,2015-11-26,4:00:00,185.51,251.3,95.07,43.32,152.38,44.8,1.76,10.97,75.83,4.3,10.32,0.24
7900,Delhi,2015-11-26,5:00:00,186.54,245.32,108.27,45.94,162.75,43.24,1.75,10.27,75.42,5.38,11.96,3.86
7901,Delhi,2015-11-26,6:00:00,193.17,264.36,120.35,46.18,173.17,38.05,1.56,9.63,73.75,5.22,13.38,2.3
7902,Delhi,2015-11-26,7:00:00,178.4,230.63,125.73,46.19,175.96,38.57,1.62,9.17,79.12,5.23,13.38,2.07
7903,Delhi,2015-11-26,8:00:00,178.22,400.05,180.76,53.38,202.25,40.1,2.06,11.85,81.4,5.78,14.82,0.23
7904,Delhi,2015-11-26,9:00:00,212.02,468.16,204.14,67.54,243.19,45.8,2.03,17.7,102.45,6.42,15.99,2.9
7905,Delhi,2015-11-26,10:00:00,208.89,455.55,112.4,101.21,203.49,50.78,1.71,35.48,158.99,7.05,12.96,0.0
7906,Delhi,2015-11-26,11:00:00,215.14,413.84,37.71,113.15,132.56,39.4,1.5,49.0,24.44,4.33,11.19,2.47
7907,Delhi,2015-11-26,12:00:00,207.42,399.0,32.51,86.19,105.01,38.36,1.09,49.42,180.91,3.71,10.39,0.25
7908,Delhi,2015-11-26,13:00:00,147.47,310.87,16.15,76.41,79.14,34.48,1.35,27.09,186.6,3.12,7.64,3.51
7909,Delhi,2015-11-26,14:00:00,135.43,341.13,7.54,52.56,48.74,26.07,0.99,26.18,175.17,2.02,6.3,2.83
7910,Delhi,2015-11-26,15:00:00,107.73,236.44,6.43,43.62,40.94,24.57,0.89,17.65,81.73,1.39,3.91,1.4
7911,Delhi,2015-11-26,16:00:00,96.53,217.96,10.28,61.17,59.63,75.77,1.14,25.15,61.72,1.39,4.48,0.28
7912,Delhi,2015-11-26,17:00:00,112.67,269.12,20.4,83.09,90.71,31.76,1.59,25.94,64.42,1.91,6.54,0.01
7913,Delhi,2015-11-26,18:00:00,123.23,343.58,49.0,83.58,129.53,32.11,2.02,24.6,69.81,3.28,10.59,0.0
7914,Delhi,2015-11-26,19:00:00,162.46,321.27,85.84,98.36,174.32,31.16,2.32,17.89,77.48,4.29,13.23,0.04
7915,Delhi,2015-11-26,20:00:00,181.28,330.35,113.69,86.87,206.98,35.24,2.7,17.3,81.57,4.81,14.33,0.01
7916,Delhi,2015-11-26,21:00:00,170.21,272.76,141.66,80.44,189.89,39.98,2.78,15.79,83.24,6.01,17.76,0.0
7917,Delhi,2015-11-26,22:00:00,186.35,320.16,210.52,79.61,144.58,44.83,3.27,22.06,78.6,6.4,19.78,0.06
7918,Delhi,2015-11-26,23:00:00,214.34,341.45,227.65,92.34,224.06,52.21,3.19,28.11,90.82,7.2,22.9,0.0
7919,Delhi,2015-11-27,0:00:00,230.22,354.28,181.41,89.76,257.45,52.15,2.35,29.07,104.53,6.47,22.37,0.0
7920,Delhi,2015-11-27,1:00:00,200.37,282.2,201.11,80.93,273.07,54.87,2.37,16.84,97.89,6.48,22.22,0.0
7921,Delhi,2015-11-27,2:00:00,208.88,289.56,201.69,78.85,274.13,56.2,2.54,15.81,102.93,6.27,21.76,0.01
7922,Delhi,2015-11-27,3:00:00,201.06,290.24,126.11,79.1,183.34,60.53,1.57,17.26,110.94,5.36,20.75,0.07
7923,Delhi,2015-11-27,4:00:00,186.14,257.1,48.93,54.14,84.93,50.82,1.4,14.58,95.27,3.37,13.86,0.0
7924,Delhi,2015-11-27,5:00:00,163.54,198.59,29.61,47.29,57.49,45.38,1.22,13.52,60.5,2.74,10.34,0.0
7925,Delhi,2015-11-27,6:00:00,144.66,166.44,20.85,45.89,52.01,37.95,0.99,12.34,51.71,2.24,6.35,0.0
7926,Delhi,2015-11-27,7:00:00,119.25,249.3,33.89,43.71,67.14,35.58,1.2,11.42,50.21,1.97,4.73,0.0
7927,Delhi,2015-11-27,8:00:00,122.45,262.99,50.13,44.48,82.91,36.15,1.34,12.09,56.27,2.47,5.85,0.05
7928,Delhi,2015-11-27,9:00:00,125.93,337.03,30.88,52.61,66.11,33.26,1.36,15.6,67.83,2.33,5.27,0.0
7929,Delhi,2015-11-27,10:00:00,136.24,352.64,25.69,57.13,62.74,34.85,1.54,19.15,79.95,2.38,5.43,0.05
7930,Delhi,2015-11-27,11:00:00,165.41,466.83,39.59,74.82,106.07,45.05,1.68,23.85,80.41,2.95,6.76,0.0
7931,Delhi,2015-11-27,12:00:00,194.74,534.47,29.2,91.07,108.11,53.84,1.86,28.26,84.37,3.67,9.04,0.01
7932,Delhi,2015-11-27,13:00:00,224.05,308.72,21.21,94.42,101.58,61.97,1.62,27.86,94.5,4.38,11.87,0.06
7933,Delhi,2015-11-27,14:00:00,242.55,415.66,19.94,84.14,90.95,62.52,1.63,24.16,126.37,4.19,12.61,0.0
7934,Delhi,2015-11-27,15:00:00,253.48,424.34,14.74,81.98,83.39,64.16,1.63,29.6,127.91,3.9,12.21,0.0
7935,Delhi,2015-11-27,16:00:00,258.55,483.44,22.16,93.17,104.21,70.32,1.78,23.6,119.09,4.06,12.59,0.0
7936,Delhi,2015-11-27,17:00:00,265.62,361.43,27.02,92.04,107.67,74.52,1.89,22.28,117.82,4.27,12.99,0.0
7937,Delhi,2015-11-27,18:00:00,236.28,400.71,38.36,88.12,115.02,72.55,2.06,19.82,100.81,4.07,11.84,0.0
7938,Delhi,2015-11-27,19:00:00,201.29,423.38,43.12,79.46,116.85,73.82,1.89,19.48,90.3,4.43,12.17,0.01
7939,Delhi,2015-11-27,20:00:00,203.57,383.41,52.94,74.12,124.25,75.66,2.19,19.56,89.98,4.75,14.06,0.03
7940,Delhi,2015-11-27,21:00:00,188.26,327.84,70.46,68.8,139.46,73.47,1.99,18.73,87.6,5.09,15.63,0.0
7941,Delhi,2015-11-27,22:00:00,185.78,329.58,66.84,61.24,129.2,77.88,1.58,16.59,91.01,4.78,13.7,0.05
7942,Delhi,2015-11-27,23:00:00,187.55,338.13,67.26,55.07,123.55,75.9,1.47,16.19,82.79,4.56,12.58,0.03
7943,Delhi,2015-11-28,0:00:00,171.25,296.69,61.93,50.25,113.96,72.11,1.52,17.27,79.67,4.35,12.04,0.0
7944,Delhi,2015-11-28,1:00:00,173.67,281.59,55.01,48.29,103.09,71.81,1.45,17.43,81.24,3.85,10.51,0.0
7945,Delhi,2015-11-28,2:00:00,172.57,269.63,49.11,45.25,94.14,69.66,1.31,17.51,79.33,3.41,8.55,0.0
7946,Delhi,2015-11-28,3:00:00,166.06,248.59,44.73,42.23,87.4,66.42,1.22,15.96,72.25,3.35,7.27,0.0
7947,Delhi,2015-11-28,4:00:00,153.96,240.19,47.24,39.93,90.16,62.83,1.19,16.24,67.78,3.37,7.31,0.0
7948,Delhi,2015-11-28,5:00:00,148.96,238.53,54.15,35.18,94.15,57.85,1.42,14.89,72.93,3.47,7.48,0.0
7949,Delhi,2015-11-28,6:00:00,146.42,241.96,62.04,32.7,102.86,58.93,1.48,14.08,77.4,3.53,7.97,0.01
7950,Delhi,2015-11-28,7:00:00,147.95,245.53,62.13,29.83,99.97,61.63,1.52,13.1,75.5,3.83,8.49,0.04
7951,Delhi,2015-11-28,8:00:00,152.11,264.15,55.86,38.36,96.81,63.38,1.68,14.49,90.95,3.46,8.24,0.0
7952,Delhi,2015-11-28,9:00:00,156.31,293.89,50.77,44.99,94.3,67.19,1.59,17.85,96.0,2.73,6.88,0.0
7953,Delhi,2015-11-28,10:00:00,184.67,335.58,27.86,48.6,72.62,68.41,1.57,18.99,86.7,2.39,5.89,0.02
7954,Delhi,2015-11-28,11:00:00,211.67,355.71,20.59,53.42,65.72,57.14,1.48,20.07,94.54,2.53,6.63,0.0
7955,Delhi,2015-11-28,12:00:00,219.85,363.43,16.9,60.28,66.77,63.58,1.6,24.99,110.68,2.53,6.82,0.0
7956,Delhi,2015-11-28,13:00:00,210.14,356.98,15.29,64.7,70.18,60.2,1.54,22.33,104.2,2.51,6.91,0.0
7957,Delhi,2015-11-28,14:00:00,205.99,367.35,11.21,60.69,63.1,61.32,1.53,21.62,109.85,2.37,6.86,0.0
7958,Delhi,2015-11-28,15:00:00,215.35,372.42,9.45,58.15,57.37,65.04,1.63,23.17,120.42,2.2,6.03,0.0
7959,Delhi,2015-11-28,16:00:00,209.46,369.72,7.72,53.76,51.32,68.95,1.51,25.38,108.57,2.27,5.65,0.0
7960,Delhi,2015-11-28,17:00:00,206.18,353.74,8.59,57.63,55.63,66.0,1.73,25.37,103.62,2.29,5.37,0.0
7961,Delhi,2015-11-28,18:00:00,127.77,242.97,10.59,35.55,36.57,42.36,1.16,13.79,16.53,0.77,3.93,0.04
7962,Delhi,2015-11-28,19:00:00,140.3,283.18,20.94,44.08,51.34,43.64,1.29,11.64,7.4,1.04,5.15,0.0
7963,Delhi,2015-11-28,20:00:00,146.42,268.44,30.85,46.92,60.86,54.12,1.6,12.58,7.54,1.42,6.32,0.0
7964,Delhi,2015-11-28,21:00:00,158.18,266.07,20.3,48.36,51.29,49.69,1.16,8.78,9.68,1.22,5.43,0.0
7965,Delhi,2015-11-28,22:00:00,158.71,235.6,15.21,48.92,45.02,48.12,1.18,11.5,12.8,1.01,4.5,0.0
7966,Delhi,2015-11-28,23:00:00,165.51,271.13,16.78,45.06,45.69,41.92,1.08,11.13,6.74,1.05,4.88,0.0
7967,Delhi,2015-11-29,0:00:00,162.75,300.69,21.76,43.2,49.89,51.7,1.11,11.62,6.01,1.03,4.96,0.0
7968,Delhi,2015-11-29,1:00:00,158.69,290.83,20.62,39.24,47.4,61.44,1.2,11.02,6.24,1.0,4.93,0.0
7969,Delhi,2015-11-29,2:00:00,155.72,269.69,25.76,39.7,51.82,55.17,1.14,12.94,4.17,1.33,6.3,0.0
7970,Delhi,2015-11-29,3:00:00,149.08,253.31,17.95,39.4,43.46,55.87,1.15,13.43,6.4,1.05,4.85,0.0
7971,Delhi,2015-11-29,4:00:00,132.74,224.97,23.49,31.4,43.72,53.97,1.18,10.51,3.29,1.12,5.58,0.04
7972,Delhi,2015-11-29,5:00:00,132.58,235.32,26.66,28.58,44.85,50.13,1.17,9.34,3.64,1.14,5.53,0.0
7973,Delhi,2015-11-29,6:00:00,131.23,252.06,18.97,24.65,36.07,59.53,1.15,7.47,3.78,0.74,3.91,0.0
7974,Delhi,2015-11-29,7:00:00,129.23,249.24,26.58,22.95,40.78,52.9,1.16,8.6,4.98,0.97,4.64,0.01
7975,Delhi,2015-11-29,8:00:00,118.73,239.81,59.49,20.83,67.37,46.19,1.35,8.96,4.7,1.88,8.85,0.06
7976,Delhi,2015-11-29,9:00:00,136.15,338.06,78.47,20.86,86.43,45.36,1.17,11.33,4.58,2.85,12.2,0.0
7977,Delhi,2015-11-29,10:00:00,142.2,246.2,36.26,33.83,60.72,36.97,1.39,12.88,6.44,1.91,8.28,0.05
7978,Delhi,2015-11-29,11:00:00,178.58,309.41,44.13,97.06,129.43,55.37,1.96,32.41,155.33,3.56,9.29,0.0
7979,Delhi,2015-11-29,12:00:00,274.76,413.16,38.28,84.56,113.79,55.7,1.65,35.67,142.21,3.74,9.57,0.0
7980,Delhi,2015-11-29,13:00:00,234.76,416.76,27.91,74.74,94.97,50.9,1.58,26.68,158.68,2.79,8.02,0.07
7981,Delhi,2015-11-29,14:00:00,195.6,369.73,15.0,65.16,70.87,54.49,1.4,25.69,123.18,2.52,6.47,0.0
7982,Delhi,2015-11-29,15:00:00,190.98,393.11,17.19,64.09,71.56,62.94,1.36,23.03,106.11,2.6,6.44,0.0
7983,Delhi,2015-11-29,16:00:00,181.85,390.3,16.05,61.51,68.27,68.16,1.37,24.58,94.7,2.58,6.11,0.0
7984,Delhi,2015-11-29,17:00:00,178.4,370.51,22.72,70.11,84.31,68.41,1.69,27.19,94.72,2.62,6.35,0.0
7985,Delhi,2015-11-29,18:00:00,185.76,409.83,42.8,73.13,115.43,65.53,2.22,26.53,87.98,3.19,8.2,0.0
7986,Delhi,2015-11-29,19:00:00,218.76,439.53,105.69,72.52,149.94,66.07,2.91,21.14,112.15,4.4,13.71,0.0
7987,Delhi,2015-11-29,20:00:00,273.07,425.36,171.4,71.98,171.5,64.96,3.77,25.9,135.85,6.48,23.22,0.04
7988,Delhi,2015-11-29,21:00:00,286.16,457.51,216.95,59.27,252.45,71.2,3.59,31.46,114.75,8.21,27.0,0.0
7989,Delhi,2015-11-29,22:00:00,308.27,469.55,237.78,54.08,252.0,79.28,4.72,36.47,126.29,9.69,30.39,0.0
7990,Delhi,2015-11-29,23:00:00,315.09,457.26,241.33,51.32,248.54,86.86,3.72,42.64,125.08,9.41,29.08,0.04
7991,Delhi,2015-11-30,0:00:00,301.19,423.28,196.71,46.56,201.72,93.3,3.16,42.98,117.91,7.97,25.56,0.0
7992,Delhi,2015-11-30,1:00:00,339.64,412.25,221.57,46.16,192.78,88.44,2.72,25.86,136.73,7.43,24.87,0.05
7993,Delhi,2015-11-30,2:00:00,324.66,476.64,218.69,40.2,187.72,82.85,2.48,26.56,128.63,7.64,26.27,0.0
7994,Delhi,2015-11-30,3:00:00,335.28,457.98,227.43,36.6,199.72,74.59,2.33,29.75,127.7,7.46,25.83,0.06
7995,Delhi,2015-11-30,4:00:00,318.74,444.49,184.84,42.46,199.03,67.02,2.33,30.41,129.64,6.61,22.63,0.0
7996,Delhi,2015-11-30,5:00:00,302.86,443.17,160.8,39.15,169.72,67.29,2.15,27.23,125.07,6.16,20.28,0.0
7997,Delhi,2015-11-30,6:00:00,281.06,422.67,123.7,32.65,128.01,66.6,1.96,23.07,120.99,5.89,17.79,0.0
7998,Delhi,2015-11-30,7:00:00,269.72,391.02,120.05,33.4,131.37,67.08,1.93,15.47,123.33,5.39,15.57,0.0
7999,Delhi,2015-11-30,8:00:00,277.22,399.1,136.13,40.37,148.13,72.81,2.08,17.02,138.3,5.61,14.53,0.0
8000,Delhi,2015-11-30,9:00:00,260.62,398.46,137.67,59.31,157.83,75.4,2.63,22.71,151.07,5.92,14.74,0.0
8001,Delhi,2015-11-30,10:00:00,268.94,440.83,81.32,111.52,189.83,68.81,2.27,30.66,135.1,5.24,13.89,0.0
8002,Delhi,2015-11-30,11:00:00,257.89,397.91,42.73,125.6,154.29,75.44,2.08,39.82,157.94,4.49,11.55,0.0
8003,Delhi,2015-11-30,12:00:00,233.79,405.08,30.0,104.13,119.1,68.13,1.81,29.64,122.85,3.84,10.39,0.0
8004,Delhi,2015-11-30,13:00:00,217.67,394.47,40.19,117.23,142.79,65.48,2.03,19.19,118.52,3.75,10.64,0.0
8005,Delhi,2015-11-30,14:00:00,235.01,363.36,19.73,102.2,108.23,70.54,2.11,20.15,152.27,3.45,10.02,0.0
8006,Delhi,2015-11-30,15:00:00,314.57,412.82,26.58,112.32,119.14,74.04,2.11,21.13,154.43,4.74,13.87,0.0
8007,Delhi,2015-11-30,16:00:00,280.8,386.61,20.43,93.28,100.92,76.62,1.98,23.59,133.31,4.0,12.07,0.0
8008,Delhi,2015-11-30,17:00:00,263.97,412.54,37.37,98.22,129.12,79.69,2.43,27.64,120.09,4.53,14.03,0.0
8009,Delhi,2015-11-30,18:00:00,284.62,422.45,89.64,103.42,128.83,77.19,3.0,28.29,119.43,5.86,18.42,0.0
8010,Delhi,2015-11-30,19:00:00,279.46,417.42,184.48,102.72,199.71,72.58,3.9,19.52,122.18,8.41,28.36,0.0
8011,Delhi,2015-11-30,20:00:00,289.99,439.62,188.0,103.81,177.47,70.66,4.58,20.45,132.46,9.46,36.55,0.0
8012,Delhi,2015-11-30,21:00:00,301.57,434.71,147.35,106.15,241.6,73.53,3.38,19.18,142.18,10.0,40.87,0.0
8013,Delhi,2015-11-30,22:00:00,294.41,391.91,97.9,98.45,150.96,75.08,2.61,14.6,133.58,9.26,33.91,0.0
8014,Delhi,2015-11-30,23:00:00,252.57,475.02,63.62,87.51,150.04,71.29,2.13,13.23,108.54,6.49,22.84,0.0
8015,Delhi,2015-12-01,0:00:00,229.42,430.99,41.16,78.44,115.03,72.85,1.8,12.4,94.21,5.32,16.91,0.0
8016,Delhi,2015-12-01,1:00:00,221.86,408.39,28.46,65.33,89.08,67.76,1.73,15.47,94.66,4.01,12.65,0.0
8017,Delhi,2015-12-01,2:00:00,203.54,357.75,28.47,62.72,86.18,63.52,1.65,17.37,111.37,4.17,12.56,0.0
8018,Delhi,2015-12-01,3:00:00,187.87,314.98,29.97,46.38,75.63,56.99,1.43,16.87,85.08,3.41,11.26,0.0
8019,Delhi,2015-12-01,4:00:00,177.18,311.95,29.59,42.43,72.47,53.52,1.41,15.39,77.8,3.38,10.57,0.0
8020,Delhi,2015-12-01,5:00:00,170.84,296.88,29.14,39.22,68.98,54.59,1.48,14.3,75.16,3.65,10.33,0.04
8021,Delhi,2015-12-01,6:00:00,170.36,305.21,35.45,40.6,77.19,57.11,1.58,12.62,75.24,3.92,11.01,0.0
8022,Delhi,2015-12-01,7:00:00,177.26,307.33,75.94,43.99,122.91,60.22,1.77,13.26,95.96,5.53,13.94,0.02
8023,Delhi,2015-12-01,8:00:00,195.28,345.54,114.38,43.56,174.54,66.56,2.12,16.28,114.65,6.21,14.01,0.01
8024,Delhi,2015-12-01,9:00:00,226.67,404.42,93.46,72.63,173.26,66.76,1.98,19.69,135.74,5.87,13.84,0.015
8025,Delhi,2015-12-01,10:00:00,233.17,433.22,56.12,91.52,144.55,61.93,1.66,23.42,148.65,4.93,11.78,0.0125
8026,Delhi,2015-12-01,11:00:00,222.85,377.94,19.29,70.23,77.89,52.74,1.31,23.02,141.08,3.78,8.34,0.01375
8027,Delhi,2015-12-01,12:00:00,198.69,400.72,19.03,80.5,78.94,43.78,1.31,17.3,101.72,3.32,7.27,0.013125000000000001
8028,Delhi,2015-12-01,13:00:00,168.11,360.72,13.06,74.21,65.13,43.48,1.29,13.86,97.92,3.58,7.62,0.013437500000000002
8029,Delhi,2015-12-01,14:00:00,138.38,324.13,20.4,73.55,75.29,44.03,1.2,12.93,84.12,3.53,8.67,0.013281250000000001
8030,Delhi,2015-12-01,15:00:00,123.52,311.08,10.82,69.29,61.17,46.29,1.25,16.21,80.94,3.17,8.46,0.013359375000000001
8031,Delhi,2015-12-01,16:00:00,118.21,307.83,18.77,81.43,80.67,44.73,1.52,18.64,66.09,3.64,9.91,0.0133203125
8032,Delhi,2015-12-01,17:00:00,129.84,406.54,7.04,92.51,74.91,45.47,1.59,22.18,65.21,2.4,7.77,0.01333984375
8033,Delhi,2015-12-01,18:00:00,139.5,289.67,42.25,113.27,137.3,49.86,2.05,21.29,70.43,2.86,9.43,0.013330078125
8034,Delhi,2015-12-01,19:00:00,167.79,382.58,85.21,139.96,197.56,62.87,2.37,13.77,79.65,4.85,14.18,0.013334960937500001
8035,Delhi,2015-12-01,20:00:00,191.15,433.08,114.92,152.98,181.24,62.57,2.46,16.3,79.82,5.71,17.06,0.01333251953125
8036,Delhi,2015-12-01,21:00:00,193.84,447.32,137.89,135.59,191.64,60.29,2.47,15.2,82.54,5.31,15.72,0.013333740234375
8037,Delhi,2015-12-01,22:00:00,200.05,459.46,160.93,143.03,211.63,66.69,2.51,13.4,87.13,5.51,16.54,0.0133331298828125
8038,Delhi,2015-12-01,23:00:00,213.38,506.17,149.24,139.26,219.95,71.88,2.61,14.26,99.34,6.02,18.67,0.013333435058593749
8039,Delhi,2015-12-02,0:00:00,220.84,482.42,88.84,119.97,185.1,73.91,2.14,13.88,100.45,6.4,19.47,0.013333282470703124
8040,Delhi,2015-12-02,1:00:00,227.32,459.8,55.41,102.25,134.05,67.12,1.62,14.17,100.63,5.59,16.39,0.013333358764648437
8041,Delhi,2015-12-02,2:00:00,211.32,392.01,28.5,82.13,93.16,54.05,1.14,14.37,84.02,4.52,13.17,0.013333320617675781
8042,Delhi,2015-12-02,3:00:00,179.0,309.86,21.7,72.18,78.51,45.74,0.89,13.71,77.05,3.85,11.28,0.01333333969116211
8043,Delhi,2015-12-02,4:00:00,158.39,271.68,19.45,76.55,75.83,39.73,0.97,13.58,73.61,3.41,10.06,0.013333330154418946
8044,Delhi,2015-12-02,5:00:00,149.19,260.25,13.79,74.57,68.89,39.57,1.31,14.01,69.85,2.94,7.94,0.013333334922790527
8045,Delhi,2015-12-02,6:00:00,157.3,289.58,26.88,72.3,82.72,41.15,1.38,13.87,67.24,3.04,8.22,0.013333332538604737
8046,Delhi,2015-12-02,7:00:00,157.07,308.42,62.58,85.55,133.96,51.12,1.71,14.5,69.59,3.88,9.3,0.013333333730697632
8047,Delhi,2015-12-02,8:00:00,191.61,447.38,102.84,97.1,188.4,59.15,2.25,15.46,73.48,4.37,10.83,0.013333333134651185
8048,Delhi,2015-12-02,9:00:00,189.01,450.71,128.85,116.76,179.18,64.12,2.22,16.84,86.85,5.32,13.37,0.01333333343267441
8049,Delhi,2015-12-02,10:00:00,205.44,393.86,83.81,132.31,189.79,56.52,1.98,22.86,109.48,4.94,13.08,0.013333333283662797
8050,Delhi,2015-12-02,11:00:00,204.9,546.64,43.08,114.47,135.38,43.36,1.75,29.43,93.97,3.91,10.22,0.013333333358168603
8051,Delhi,2015-12-02,12:00:00,172.49,451.27,32.04,89.25,104.82,38.39,1.57,25.54,95.5,3.49,9.08,0.0133333333209157
8052,Delhi,2015-12-02,13:00:00,156.23,375.58,15.67,70.59,68.04,37.03,1.18,18.45,106.05,2.59,6.86,0.01333333333954215
8053,Delhi,2015-12-02,14:00:00,119.77,331.02,19.12,63.81,67.58,37.48,1.01,15.5,90.72,2.05,6.06,0.013333333330228925
8054,Delhi,2015-12-02,15:00:00,116.98,304.08,12.9,66.38,61.34,38.87,0.99,19.34,85.5,1.84,5.96,0.013333333334885539
8055,Delhi,2015-12-02,16:00:00,113.58,309.54,10.67,72.96,64.09,48.24,1.17,22.31,80.22,1.93,5.86,0.013333333332557231
8056,Delhi,2015-12-02,17:00:00,121.1,358.66,15.17,89.81,83.6,37.84,1.42,23.29,70.88,2.15,6.92,0.013333333333721385
8057,Delhi,2015-12-02,18:00:00,130.71,399.46,45.97,128.53,144.43,50.91,2.0,23.23,66.52,3.24,10.84,0.013333333333139307
8058,Delhi,2015-12-02,19:00:00,158.26,487.71,151.26,101.18,246.29,69.81,3.48,20.22,83.96,5.72,17.25,0.013333333333430345
8059,Delhi,2015-12-02,20:00:00,195.96,549.75,197.28,106.13,246.32,77.43,4.44,22.73,129.42,7.99,23.56,0.013333333333284826
8060,Delhi,2015-12-02,21:00:00,195.9,524.17,154.73,103.12,240.04,70.7,2.72,24.05,111.53,8.67,31.19,0.013333333333357586
8061,Delhi,2015-12-02,22:00:00,189.22,508.88,90.9,141.41,159.36,63.69,2.79,23.62,103.49,7.47,29.59,0.013333333333321207
8062,Delhi,2015-12-02,23:00:00,176.21,378.62,60.64,124.42,159.49,59.05,2.68,21.97,82.09,5.92,22.78,0.013333333333339397
8063,Delhi,2015-12-03,0:00:00,165.5,373.96,45.71,108.71,130.35,55.68,2.04,21.85,69.38,5.22,17.54,0.013333333333330302
8064,Delhi,2015-12-03,1:00:00,150.13,333.29,40.06,98.37,117.72,52.46,2.06,18.21,58.29,4.31,14.5,0.013333333333334849
8065,Delhi,2015-12-03,2:00:00,148.08,296.23,48.45,100.34,125.42,56.86,1.91,17.69,60.11,4.32,14.18,0.013333333333332576
8066,Delhi,2015-12-03,3:00:00,152.25,296.92,36.27,80.33,98.46,48.74,1.72,17.38,63.03,4.23,12.67,0.013333333333333712
8067,Delhi,2015-12-03,4:00:00,143.4,239.86,28.21,73.69,85.78,44.96,1.57,17.77,60.86,3.82,11.17,0.013333333333333145
8068,Delhi,2015-12-03,5:00:00,146.91,250.0,21.97,75.79,77.72,46.89,1.6,16.4,64.39,3.64,9.47,0.01333333333333343
8069,Delhi,2015-12-03,6:00:00,154.67,268.0,30.38,81.06,92.02,51.48,1.49,12.39,66.52,3.65,9.0,0.013333333333333287
8070,Delhi,2015-12-03,7:00:00,176.96,356.12,80.28,86.09,104.85,56.52,2.15,12.29,69.36,4.52,9.98,0.013333333333333358
8071,Delhi,2015-12-03,8:00:00,203.0,298.5,123.18,93.68,141.13,58.69,1.78,13.23,80.58,5.81,12.88,0.013333333333333322
8072,Delhi,2015-12-03,9:00:00,217.18,351.94,89.98,116.35,136.95,65.56,1.92,17.1,92.59,5.35,11.36,0.01333333333333334
8073,Delhi,2015-12-03,10:00:00,239.58,542.43,61.26,127.34,107.57,65.83,1.77,21.67,110.44,5.42,10.01,0.01333333333333333
8074,Delhi,2015-12-03,11:00:00,273.57,598.39,24.16,102.0,96.93,56.82,1.79,24.0,129.28,5.88,9.69,0.013333333333333336
8075,Delhi,2015-12-03,12:00:00,257.89,605.46,22.93,60.89,75.26,49.04,1.6,33.36,118.1,4.89,8.91,0.013333333333333332
8076,Delhi,2015-12-03,13:00:00,223.49,563.25,31.1,97.36,102.65,57.33,1.45,19.96,111.58,4.28,8.12,0.013333333333333334
8077,Delhi,2015-12-03,14:00:00,186.3,474.29,35.15,66.95,93.87,51.46,1.43,19.79,102.53,4.23,7.88,0.013333333333333332
8078,Delhi,2015-12-03,15:00:00,174.65,364.71,18.0,86.9,78.58,57.85,1.34,19.57,102.71,3.81,6.94,0.013333333333333332
8079,Delhi,2015-12-03,16:00:00,176.98,391.79,18.55,66.35,71.7,45.82,1.36,19.62,96.65,3.78,6.76,0.013333333333333332
8080,Delhi,2015-12-03,17:00:00,209.06,457.82,24.65,75.31,87.8,47.1,1.51,22.61,91.58,4.03,8.33,0.013333333333333332
8081,Delhi,2015-12-03,18:00:00,167.86,457.45,34.4,95.9,116.97,47.44,1.72,22.84,84.76,4.7,12.25,0.013333333333333332
8082,Delhi,2015-12-03,19:00:00,182.26,451.08,39.0,107.67,130.05,48.96,1.86,20.89,85.89,5.7,16.37,0.013333333333333332
8083,Delhi,2015-12-03,20:00:00,193.87,462.92,49.17,114.25,148.43,49.0,2.03,20.31,85.46,7.4,20.61,0.013333333333333332
8084,Delhi,2015-12-03,21:00:00,208.14,507.39,44.18,110.03,138.33,50.34,2.09,18.57,91.45,7.68,21.96,0.013333333333333332
8085,Delhi,2015-12-03,22:00:00,206.32,484.78,47.66,105.82,141.99,48.0,1.88,17.96,89.26,7.08,19.44,0.013333333333333332
8086,Delhi,2015-12-03,23:00:00,205.29,468.47,43.12,98.69,130.2,46.71,1.73,16.42,83.8,6.13,15.95,0.013333333333333332
