,Address,Date,Time,Temperature,Relative Humidity,Cloud Cover,Sea Level Pressure
6106,"Delhi, India",09/12/2015,11:00:00,95.2,46.38,50.0,1007.6
6107,"Delhi, India",09/12/2015,12:00:00,95.0,41.54,50.0,1007.6045581135195
6108,"Delhi, India",09/12/2015,13:00:00,96.8,39.31,50.0,1006.0522790567597
6109,"Delhi, India",09/12/2015,14:00:00,98.7,37.24,78.7,1004.5
6110,"Delhi, India",09/12/2015,15:00:00,98.6,32.84,50.0,1005.2761395283799
6111,"Delhi, India",09/12/2015,16:00:00,98.6,30.84,50.0,1004.5380697641899
6112,"Delhi, India",09/12/2015,17:00:00,97.1,37.02,72.3,1003.8
6113,"Delhi, India",09/12/2015,18:00:00,95.0,36.66,27.2,1004.1690348820949
6114,"Delhi, India",09/12/2015,19:00:00,91.4,46.44,27.2,1004.6345174410475
6115,"Delhi, India",09/12/2015,20:00:00,90.0,64.43,7.7,1005.1
6116,"Delhi, India",09/12/2015,21:00:00,89.6,59.04,27.2,1004.8672587205238
6117,"Delhi, India",09/12/2015,22:00:00,87.85,68.135,13.6,1006.0336293602619
6118,"Delhi, India",09/12/2015,23:00:00,86.1,77.23,0.0,1007.2
6119,"Delhi, India",09/13/2015,0:00:00,86.0,74.63,0.0,1006.616814680131
6120,"Delhi, India",09/13/2015,1:00:00,84.2,74.47,0.0,1006.9084073400655
6121,"Delhi, India",09/13/2015,2:00:00,84.2,74.47,0.0,1006.7626110100982
6122,"Delhi, India",09/13/2015,3:00:00,82.4,83.79,0.0,1006.8355091750818
6123,"Delhi, India",09/13/2015,4:00:00,80.6,88.84,0.0,1007.5177545875409
6124,"Delhi, India",09/13/2015,5:00:00,82.1,85.19,0.0,1008.2
6125,"Delhi, India",09/13/2015,6:00:00,78.8,88.76,0.0,1007.8588772937705
6126,"Delhi, India",09/13/2015,7:00:00,81.69999999999999,80.225,12.8,1008.2294386468852
6127,"Delhi, India",09/13/2015,8:00:00,84.6,71.69,25.6,1008.6
6128,"Delhi, India",09/13/2015,9:00:00,87.8,66.38,0.0,1008.4147193234426
6129,"Delhi, India",09/13/2015,10:00:00,91.5,59.72,28.6,1008.1073596617213
6130,"Delhi, India",09/13/2015,11:00:00,95.2,53.06,57.2,1007.8
6131,"Delhi, India",09/13/2015,12:00:00,95.0,44.18,50.0,1007.9536798308607
6132,"Delhi, India",09/13/2015,13:00:00,96.8,39.31,50.0,1006.2768399154304
6133,"Delhi, India",09/13/2015,14:00:00,99.7,37.22,42.8,1004.6
6134,"Delhi, India",09/13/2015,15:00:00,96.8,39.31,50.0,1005.4384199577153
6135,"Delhi, India",09/13/2015,16:00:00,96.8,39.31,50.0,1004.1692099788577
6136,"Delhi, India",09/13/2015,17:00:00,97.2,41.35,21.3,1002.9
6137,"Delhi, India",09/13/2015,18:00:00,95.0,39.03,50.0,1003.5346049894288
6138,"Delhi, India",09/13/2015,19:00:00,92.65,47.5,39.6,1003.8173024947143
6139,"Delhi, India",09/13/2015,20:00:00,90.3,55.97,29.2,1004.1
6140,"Delhi, India",09/13/2015,21:00:00,87.8,62.5,27.2,1003.9586512473572
6141,"Delhi, India",09/13/2015,22:00:00,87.8,62.5,27.2,1004.6793256236786
6142,"Delhi, India",09/13/2015,23:00:00,86.3,69.46,29.2,1005.4
6143,"Delhi, India",09/14/2015,0:00:00,87.8,62.5,27.2,1005.0396628118392
6144,"Delhi, India",09/14/2015,1:00:00,86.0,66.18,27.2,1004.9698314059196
6145,"Delhi, India",09/14/2015,2:00:00,84.3,74.19,29.2,1004.9
6146,"Delhi, India",09/14/2015,3:00:00,84.2,74.47,27.2,1004.9349157029599
6147,"Delhi, India",09/14/2015,4:00:00,82.4,78.92,27.2,1004.9174578514799
6148,"Delhi, India",09/14/2015,5:00:00,81.4,81.95,14.9,1004.9
6149,"Delhi, India",09/14/2015,6:00:00,82.4,78.92,27.2,1004.90872892574
6150,"Delhi, India",09/14/2015,7:00:00,84.2,79.06,27.2,1005.55436446287
6151,"Delhi, India",09/14/2015,8:00:00,86.1,74.02,36.4,1006.2
6152,"Delhi, India",09/14/2015,9:00:00,89.6,62.71,27.2,1005.877182231435
6153,"Delhi, India",09/14/2015,10:00:00,93.2,52.76,27.2,1005.5385911157175
6154,"Delhi, India",09/14/2015,11:00:00,93.4,54.42,43.6,1005.2
6155,"Delhi, India",09/14/2015,12:00:00,96.8,39.31,27.2,1005.3692955578588
6156,"Delhi, India",09/14/2015,13:00:00,96.8,41.81,27.2,1003.5346477789294
6157,"Delhi, India",09/14/2015,14:00:00,99.0,36.46,43.6,1001.7
6158,"Delhi, India",09/14/2015,15:00:00,98.6,37.21,27.2,1002.6173238894647
6159,"Delhi, India",09/14/2015,16:00:00,98.6,37.21,27.2,1001.6586619447323
6160,"Delhi, India",09/14/2015,17:00:00,96.6,37.56,29.2,1000.7
6161,"Delhi, India",09/14/2015,18:00:00,95.0,39.03,27.2,1001.1793309723662
6162,"Delhi, India",09/14/2015,19:00:00,92.15,46.475,28.2,1001.9396654861831
6163,"Delhi, India",09/14/2015,20:00:00,89.3,53.92,29.2,1002.7
6164,"Delhi, India",09/14/2015,21:00:00,89.6,43.37,0.0,1002.3198327430916
6165,"Delhi, India",09/14/2015,22:00:00,89.6,46.18,0.0,1002.9099163715458
6166,"Delhi, India",09/14/2015,23:00:00,86.1,64.02,0.0,1003.5
6167,"Delhi, India",09/15/2015,0:00:00,86.0,58.58,0.0,1003.204958185773
6168,"Delhi, India",09/15/2015,1:00:00,86.0,62.28,0.0,1003.2524790928865
6169,"Delhi, India",09/15/2015,2:00:00,83.7,75.12,0.0,1003.3
6170,"Delhi, India",09/15/2015,3:00:00,84.2,65.98,0.0,1003.2762395464432
6171,"Delhi, India",09/15/2015,4:00:00,82.4,69.92,0.0,1003.5381197732215
6172,"Delhi, India",09/15/2015,5:00:00,82.5,81.36,25.6,1003.8
6173,"Delhi, India",09/15/2015,6:00:00,80.6,78.78,14.0,1003.6690598866107
6174,"Delhi, India",09/15/2015,7:00:00,84.2,74.47,14.0,1004.0845299433054
6175,"Delhi, India",09/15/2015,8:00:00,86.1,70.93,7.7,1004.5
6176,"Delhi, India",09/15/2015,9:00:00,89.6,59.04,27.2,1004.2922649716527
6177,"Delhi, India",09/15/2015,10:00:00,93.2,52.76,27.2,1004.4461324858264
6178,"Delhi, India",09/15/2015,11:00:00,94.9,52.32,43.6,1004.6
6179,"Delhi, India",09/15/2015,12:00:00,96.8,44.45,0.0,1004.5230662429133
6180,"Delhi, India",09/15/2015,13:00:00,96.8,44.45,0.0,1003.4615331214566
6181,"Delhi, India",09/15/2015,14:00:00,99.7,43.37,57.2,1002.4
6182,"Delhi, India",09/15/2015,15:00:00,98.6,37.21,50.0,1002.9307665607282
6183,"Delhi, India",09/15/2015,16:00:00,96.8,44.45,50.0,1002.0653832803641
6184,"Delhi, India",09/15/2015,17:00:00,98.2,47.85,42.8,1001.2
6185,"Delhi, India",09/15/2015,18:00:00,96.8,44.45,27.2,1001.6326916401821
6186,"Delhi, India",09/15/2015,19:00:00,95.0,46.97,27.2,1002.216345820091
6187,"Delhi, India",09/15/2015,20:00:00,91.8,58.6,29.2,1002.8
6188,"Delhi, India",09/15/2015,21:00:00,91.4,55.8,27.2,1002.5081729100455
6189,"Delhi, India",09/15/2015,22:00:00,89.7,62.73,30.0,1003.0540864550228
6190,"Delhi, India",09/15/2015,23:00:00,88.6,67.05,29.2,1003.6
6191,"Delhi, India",09/16/2015,0:00:00,86.0,70.29,27.2,1003.3270432275115
6192,"Delhi, India",09/16/2015,1:00:00,86.0,70.29,27.2,1003.3635216137557
6193,"Delhi, India",09/16/2015,2:00:00,86.3,71.53,29.2,1003.4
6194,"Delhi, India",09/16/2015,3:00:00,84.2,74.47,27.2,1003.3817608068778
6195,"Delhi, India",09/16/2015,4:00:00,84.2,79.06,27.2,1003.5408804034389
6196,"Delhi, India",09/16/2015,5:00:00,84.4,78.06,36.4,1003.7
6197,"Delhi, India",09/16/2015,6:00:00,84.2,79.06,27.2,1003.6204402017195
6198,"Delhi, India",09/16/2015,7:00:00,84.2,79.06,27.2,1004.5602201008597
6199,"Delhi, India",09/16/2015,8:00:00,86.7,74.08,36.4,1005.5
6200,"Delhi, India",09/16/2015,9:00:00,87.8,70.47,27.2,1005.0301100504298
6201,"Delhi, India",09/16/2015,10:00:00,91.4,59.27,50.0,1004.8150550252149
6202,"Delhi, India",09/16/2015,11:00:00,94.7,52.97,42.8,1004.6
6203,"Delhi, India",09/16/2015,12:00:00,95.0,49.91,50.0,1004.7075275126074
6204,"Delhi, India",09/16/2015,13:00:00,96.8,47.23,50.0,1003.8037637563036
6205,"Delhi, India",09/16/2015,14:00:00,98.2,47.24,50.0,1002.9
6206,"Delhi, India",09/16/2015,15:00:00,97.5,43.275000000000006,50.0,1003.3518818781517
6207,"Delhi, India",09/16/2015,16:00:00,96.8,39.31,50.0,1002.2259409390758
6208,"Delhi, India",09/16/2015,17:00:00,96.4,51.02,50.0,1001.1
6209,"Delhi, India",09/16/2015,18:00:00,93.2,46.71,50.0,1001.6629704695379
6210,"Delhi, India",09/16/2015,19:00:00,91.4,52.51,50.0,1002.3314852347689
6211,"Delhi, India",09/16/2015,20:00:00,91.8,60.38,41.5,1003.0
6212,"Delhi, India",09/16/2015,21:00:00,89.8,56.195,45.75,1002.6657426173845
6213,"Delhi, India",09/16/2015,22:00:00,87.8,52.01,50.0,1003.0328713086922
6214,"Delhi, India",09/16/2015,23:00:00,86.2,59.4,78.7,1003.4
6215,"Delhi, India",09/17/2015,0:00:00,86.0,58.58,50.0,1003.216435654346
6216,"Delhi, India",09/17/2015,1:00:00,84.2,65.98,50.0,1003.358217827173
6217,"Delhi, India",09/17/2015,2:00:00,83.2,70.01,50.0,1003.5
6218,"Delhi, India",09/17/2015,3:00:00,82.4,69.92,50.0,1003.4291089135866
6219,"Delhi, India",09/17/2015,4:00:00,82.4,69.92,50.0,1004.1645544567932
6220,"Delhi, India",09/17/2015,5:00:00,81.6,80.25,14.1,1004.9
6221,"Delhi, India",09/17/2015,6:00:00,82.4,74.3,50.0,1004.5322772283967
6222,"Delhi, India",09/17/2015,7:00:00,82.4,74.3,27.2,1005.4161386141983
6223,"Delhi, India",09/17/2015,8:00:00,83.7,67.38,29.2,1006.3
6224,"Delhi, India",09/17/2015,9:00:00,89.6,59.04,27.2,1005.8580693070992
6225,"Delhi, India",09/17/2015,10:00:00,91.4,55.8,27.2,1005.8290346535496
6226,"Delhi, India",09/17/2015,11:00:00,93.8,57.83,60.0,1005.8
6227,"Delhi, India",09/17/2015,12:00:00,95.0,46.97,50.0,1005.8145173267748
6228,"Delhi, India",09/17/2015,13:00:00,95.0,44.18,36.0,1004.7572586633873
6229,"Delhi, India",09/17/2015,14:00:00,96.0,47.55,57.2,1003.7
6230,"Delhi, India",09/17/2015,15:00:00,96.8,47.23,50.0,1004.2286293316937
6231,"Delhi, India",09/17/2015,16:00:00,95.0,49.91,50.0,1003.1143146658469
6232,"Delhi, India",09/17/2015,17:00:00,95.2,50.81,35.6,1002.0
6233,"Delhi, India",09/17/2015,18:00:00,93.2,52.76,50.0,1002.5571573329235
6234,"Delhi, India",09/17/2015,19:00:00,91.4,55.8,50.0,1003.3785786664617
6235,"Delhi, India",09/17/2015,20:00:00,89.4,64.06,35.6,1004.2
6236,"Delhi, India",09/17/2015,21:00:00,87.8,66.38,50.0,1003.789289333231
6237,"Delhi, India",09/17/2015,22:00:00,87.8,66.38,50.0,1004.0946446666155
6238,"Delhi, India",09/17/2015,23:00:00,86.7,70.1,42.8,1004.4
6239,"Delhi, India",09/18/2015,0:00:00,86.35,70.195,46.4,1004.2473223333077
6240,"Delhi, India",09/18/2015,1:00:00,86.0,70.29,50.0,1004.2736611666538
6241,"Delhi, India",09/18/2015,2:00:00,84.6,77.11,50.0,1004.3
6242,"Delhi, India",09/18/2015,3:00:00,84.2,74.47,50.0,1004.286830583327
6243,"Delhi, India",09/18/2015,4:00:00,82.4,78.92,50.0,1004.5434152916635
6244,"Delhi, India",09/18/2015,5:00:00,83.8,74.08,57.2,1004.8
6245,"Delhi, India",09/18/2015,6:00:00,82.4,78.92,50.0,1004.6717076458317
6246,"Delhi, India",09/18/2015,7:00:00,84.2,79.06,50.0,1005.6358538229158
6247,"Delhi, India",09/18/2015,8:00:00,86.4,75.63,71.5,1006.6
6248,"Delhi, India",09/18/2015,9:00:00,87.8,66.38,50.0,1006.117926911458
6249,"Delhi, India",09/18/2015,10:00:00,89.6,62.71,50.0,1006.208963455729
6250,"Delhi, India",09/18/2015,11:00:00,92.9,62.06,78.7,1006.3
6251,"Delhi, India",09/18/2015,12:00:00,93.2,56.04,88.9,1006.2544817278645
6252,"Delhi, India",09/18/2015,13:00:00,91.4,59.27,88.9,1005.0772408639323
6253,"Delhi, India",09/18/2015,14:00:00,94.6,57.44,82.5,1003.9
6254,"Delhi, India",09/18/2015,15:00:00,93.2,56.04,88.9,1004.4886204319662
6255,"Delhi, India",09/18/2015,16:00:00,92.1,58.67,85.7,1003.694310215983
6256,"Delhi, India",09/18/2015,17:00:00,91.0,61.3,82.5,1002.9
6257,"Delhi, India",09/18/2015,18:00:00,87.8,66.38,88.9,1003.2971551079916
6258,"Delhi, India",09/18/2015,19:00:00,87.8,66.38,88.9,1004.7485775539958
6259,"Delhi, India",09/18/2015,20:00:00,88.2,70.56,89.7,1006.2
6260,"Delhi, India",09/18/2015,21:00:00,87.8,62.5,88.9,1005.4742887769979
6261,"Delhi, India",09/18/2015,22:00:00,84.2,79.06,88.9,1005.437144388499
6262,"Delhi, India",09/18/2015,23:00:00,83.5,84.24,96.9,1005.4
6263,"Delhi, India",09/19/2015,0:00:00,82.4,78.92,88.9,1005.4185721942495
6264,"Delhi, India",09/19/2015,1:00:00,81.6,87.03,92.9,1005.2592860971247
6265,"Delhi, India",09/19/2015,2:00:00,80.8,95.14,96.9,1005.1
6266,"Delhi, India",09/19/2015,3:00:00,80.6,83.68,88.9,1005.1796430485624
6267,"Delhi, India",09/19/2015,4:00:00,78.9,94.24,0.0,1005.1398215242812
6268,"Delhi, India",09/19/2015,5:00:00,79.6,100.0,87.6,1005.1
6269,"Delhi, India",09/19/2015,6:00:00,80.1,100.0,88.25,1005.1199107621405
6270,"Delhi, India",09/19/2015,7:00:00,80.6,100.0,88.9,1005.6099553810702
6271,"Delhi, India",09/19/2015,8:00:00,80.7,98.35,96.9,1006.1
6272,"Delhi, India",09/19/2015,9:00:00,84.2,88.99,88.9,1005.8549776905352
6273,"Delhi, India",09/19/2015,10:00:00,89.5,74.94,88.0,1005.3774888452676
6274,"Delhi, India",09/19/2015,11:00:00,90.8,73.74,80.0,1004.9
6275,"Delhi, India",09/19/2015,12:00:00,93.1,63.13,88.0,1005.1387444226339
6276,"Delhi, India",09/19/2015,13:00:00,95.0,56.28,50.0,1003.6193722113169
6277,"Delhi, India",09/19/2015,14:00:00,94.5,59.45,82.5,1002.1
6278,"Delhi, India",09/19/2015,15:00:00,93.2,56.04,88.9,1002.8596861056585
6279,"Delhi, India",09/19/2015,16:00:00,93.2,59.5,88.9,1001.8298430528292
6280,"Delhi, India",09/19/2015,17:00:00,92.8,65.53,82.5,1000.8
6281,"Delhi, India",09/19/2015,18:00:00,89.6,62.71,88.9,1001.3149215264145
6282,"Delhi, India",09/19/2015,19:00:00,86.0,84.0,88.9,1002.2574607632073
6283,"Delhi, India",09/19/2015,20:00:00,86.4,76.23,68.1,1003.2
6284,"Delhi, India",09/19/2015,21:00:00,86.2,77.71000000000001,59.05,1002.7287303816037
6285,"Delhi, India",09/19/2015,22:00:00,86.0,79.19,50.0,1003.1143651908019
6286,"Delhi, India",09/19/2015,23:00:00,85.0,79.12,42.8,1003.5
6287,"Delhi, India",09/20/2015,0:00:00,84.2,79.06,50.0,1003.307182595401
6288,"Delhi, India",09/20/2015,1:00:00,84.2,79.06,50.0,1003.0035912977005
6289,"Delhi, India",09/20/2015,2:00:00,84.4,82.85,42.8,1002.7
6290,"Delhi, India",09/20/2015,3:00:00,84.2,83.9,50.0,1002.8517956488503
6291,"Delhi, India",09/20/2015,4:00:00,84.2,83.9,50.0,1003.0258978244251
6292,"Delhi, India",09/20/2015,5:00:00,82.8,87.07,42.8,1003.2
6293,"Delhi, India",09/20/2015,6:00:00,82.4,88.91,27.2,1003.1129489122126
6294,"Delhi, India",09/20/2015,7:00:00,84.2,79.06,27.2,1003.6064744561063
6295,"Delhi, India",09/20/2015,8:00:00,86.1,81.24,29.2,1004.1
6296,"Delhi, India",09/20/2015,9:00:00,87.8,74.79,27.2,1003.8532372280531
6297,"Delhi, India",09/20/2015,10:00:00,91.4,66.78,27.2,1003.5766186140265
6298,"Delhi, India",09/20/2015,11:00:00,92.8,64.43,43.6,1003.3
6299,"Delhi, India",09/20/2015,12:00:00,95.0,59.73,50.0,1003.4383093070132
6300,"Delhi, India",09/20/2015,13:00:00,95.0,56.28,50.0,1003.3691546535066
6301,"Delhi, India",09/20/2015,14:00:00,96.8,44.45,50.0,1003.4037319802599
6302,"Delhi, India",09/20/2015,15:00:00,96.8,50.16,50.0,1003.3864433168833
6303,"Delhi, India",09/20/2015,16:00:00,96.8,47.23,50.0,1003.3950876485716
6304,"Delhi, India",09/20/2015,17:00:00,86.0,70.29,50.0,1003.3907654827274
6305,"Delhi, India",09/20/2015,18:00:00,84.2,70.11,50.0,1003.3929265656495
6306,"Delhi, India",09/20/2015,19:00:00,80.6,78.78,50.0,1003.3464632828247
6307,"Delhi, India",09/20/2015,20:00:00,81.4,74.21,50.0,1003.3
6308,"Delhi, India",09/20/2015,21:00:00,80.6,74.14,50.0,1003.3232316414123
6309,"Delhi, India",09/20/2015,22:00:00,80.6,74.14,50.0,1003.7116158207061
6310,"Delhi, India",09/20/2015,23:00:00,81.0,76.48,78.7,1004.1
6311,"Delhi, India",09/21/2015,0:00:00,80.6,74.14,50.0,1003.9058079103531
6312,"Delhi, India",09/21/2015,1:00:00,80.69999999999999,74.16,55.5,1003.2029039551766
6313,"Delhi, India",09/21/2015,2:00:00,80.8,74.18,61.0,1002.5
6314,"Delhi, India",09/21/2015,3:00:00,80.6,74.14,50.0,1002.8514519775883
6315,"Delhi, India",09/21/2015,4:00:00,78.8,78.64,50.0,1002.7257259887942
6316,"Delhi, India",09/21/2015,5:00:00,79.9,81.51,42.8,1002.6
6317,"Delhi, India",09/21/2015,6:00:00,80.25,77.825,46.4,1002.6628629943971
6318,"Delhi, India",09/21/2015,7:00:00,80.6,74.14,50.0,1003.6314314971985
6319,"Delhi, India",09/21/2015,8:00:00,83.0,77.33,57.2,1004.6
6320,"Delhi, India",09/21/2015,9:00:00,86.0,70.29,50.0,1004.1157157485993
6321,"Delhi, India",09/21/2015,10:00:00,87.8,62.5,50.0,1004.1078578742997
6322,"Delhi, India",09/21/2015,11:00:00,90.4,62.01,57.2,1004.1
6323,"Delhi, India",09/21/2015,12:00:00,91.4,62.93,50.0,1004.1039289371499
6324,"Delhi, India",09/21/2015,13:00:00,93.2,59.5,50.0,1002.2019644685749
6325,"Delhi, India",09/21/2015,14:00:00,94.9,52.32,50.0,1000.3
6326,"Delhi, India",09/21/2015,15:00:00,93.2,49.65,50.0,1001.2509822342874
6327,"Delhi, India",09/21/2015,16:00:00,95.0,46.97,50.0,1000.5754911171437
6328,"Delhi, India",09/21/2015,17:00:00,92.4,54.99,78.7,999.9
6329,"Delhi, India",09/21/2015,18:00:00,87.8,62.5,88.9,1000.2377455585718
6330,"Delhi, India",09/21/2015,19:00:00,84.2,70.11,88.9,1001.418872779286
6331,"Delhi, India",09/21/2015,20:00:00,84.4,74.83,68.1,1002.6
6332,"Delhi, India",09/21/2015,21:00:00,82.4,69.92,88.9,1002.009436389643
6333,"Delhi, India",09/21/2015,22:00:00,82.4,69.92,88.9,1002.4047181948215
6334,"Delhi, India",09/21/2015,23:00:00,82.3,80.26,68.1,1002.8
6335,"Delhi, India",09/22/2015,0:00:00,80.6,83.68,50.0,1002.6023590974107
6336,"Delhi, India",09/22/2015,1:00:00,80.6,83.68,50.0,1002.1511795487054
6337,"Delhi, India",09/22/2015,2:00:00,81.7,81.96,57.2,1001.7
6338,"Delhi, India",09/22/2015,3:00:00,80.6,83.68,50.0,1001.9255897743527
6339,"Delhi, India",09/22/2015,4:00:00,78.8,88.76,50.0,1001.8627948871763
6340,"Delhi, India",09/22/2015,5:00:00,80.3,84.72,57.2,1001.8
6341,"Delhi, India",09/22/2015,6:00:00,78.8,88.76,50.0,1001.8313974435881
6342,"Delhi, India",09/22/2015,7:00:00,80.6,74.14,27.2,1002.365698721794
6343,"Delhi, India",09/22/2015,8:00:00,83.4,75.08,36.4,1002.9
6344,"Delhi, India",09/22/2015,9:00:00,86.0,66.18,27.2,1002.632849360897
6345,"Delhi, India",09/22/2015,10:00:00,87.8,66.38,27.2,1002.8164246804486
6346,"Delhi, India",09/22/2015,11:00:00,91.7,60.07,50.0,1003.0
6347,"Delhi, India",09/22/2015,12:00:00,91.4,59.27,50.0,1002.9082123402243
6348,"Delhi, India",09/22/2015,13:00:00,93.2,56.04,88.9,1001.8041061701122
6349,"Delhi, India",09/22/2015,14:00:00,94.0,51.32,68.1,1000.7
6350,"Delhi, India",09/22/2015,15:00:00,93.2,59.5,88.9,1001.2520530850561
6351,"Delhi, India",09/22/2015,16:00:00,89.6,66.58,50.0,1000.426026542528
6352,"Delhi, India",09/22/2015,17:00:00,92.6,55.96,40.0,999.6
6353,"Delhi, India",09/22/2015,18:00:00,87.8,66.38,50.0,1000.0130132712641
6354,"Delhi, India",09/22/2015,19:00:00,87.8,62.5,88.9,1001.006506635632
6355,"Delhi, India",09/22/2015,20:00:00,84.3,78.44,96.9,1002.0
6356,"Delhi, India",09/22/2015,21:00:00,84.2,70.11,88.9,1001.503253317816
6357,"Delhi, India",09/22/2015,22:00:00,82.4,74.3,88.9,1002.8016266589079
6358,"Delhi, India",09/22/2015,23:00:00,82.5,76.27,89.7,1004.1
6359,"Delhi, India",09/23/2015,0:00:00,80.6,69.73,88.9,1003.4508133294539
6360,"Delhi, India",09/23/2015,1:00:00,78.8,73.97,88.9,1004.0254066647269
6361,"Delhi, India",09/23/2015,2:00:00,79.6,75.69,89.7,1004.6
6362,"Delhi, India",09/23/2015,3:00:00,78.8,73.97,50.0,1004.3127033323635
6363,"Delhi, India",09/23/2015,4:00:00,78.8,78.64,50.0,1005.0563516661817
6364,"Delhi, India",09/23/2015,5:00:00,78.9,78.99,85.9,1005.8
6365,"Delhi, India",09/23/2015,6:00:00,77.0,88.68,88.9,1005.4281758330908
6366,"Delhi, India",09/23/2015,7:00:00,77.0,88.68,88.9,1006.6140879165454
6367,"Delhi, India",09/23/2015,8:00:00,79.2,71.76,42.8,1007.8
6368,"Delhi, India",09/23/2015,9:00:00,80.6,69.73,88.9,1007.2070439582726
6369,"Delhi, India",09/23/2015,10:00:00,82.4,69.92,50.0,1007.5535219791363
6370,"Delhi, India",09/23/2015,11:00:00,86.2,59.12,43.6,1007.9
6371,"Delhi, India",09/23/2015,12:00:00,86.0,58.58,50.0,1007.7267609895682
6372,"Delhi, India",09/23/2015,13:00:00,87.8,58.81,88.9,1006.9633804947841
6373,"Delhi, India",09/23/2015,14:00:00,89.8,54.86,68.1,1006.2
6374,"Delhi, India",09/23/2015,15:00:00,87.8,58.81,88.9,1006.5816902473921
6375,"Delhi, India",09/23/2015,16:00:00,87.8,58.81,88.9,1005.8908451236961
6376,"Delhi, India",09/23/2015,17:00:00,88.0,59.36,42.8,1005.2
6377,"Delhi, India",09/23/2015,18:00:00,87.0,62.77,46.4,1005.545422561848
6378,"Delhi, India",09/23/2015,19:00:00,86.0,66.18,50.0,1005.872711280924
6379,"Delhi, India",09/23/2015,20:00:00,84.0,70.7,35.6,1006.2
6380,"Delhi, India",09/23/2015,21:00:00,84.2,70.11,50.0,1006.036355640462
6381,"Delhi, India",09/23/2015,22:00:00,84.2,70.11,50.0,1006.268177820231
6382,"Delhi, India",09/23/2015,23:00:00,81.9,74.61,82.5,1006.5
6383,"Delhi, India",09/24/2015,0:00:00,82.4,69.92,88.9,1006.3840889101155
6384,"Delhi, India",09/24/2015,1:00:00,80.6,74.14,88.9,1006.2420444550578
6385,"Delhi, India",09/24/2015,2:00:00,79.9,79.41,68.1,1006.1
6386,"Delhi, India",09/24/2015,3:00:00,78.8,78.64,88.9,1006.171022227529
6387,"Delhi, India",09/24/2015,4:00:00,78.8,78.64,88.9,1005.3855111137646
6388,"Delhi, India",09/24/2015,5:00:00,77.6,75.8,46.6,1004.6
6389,"Delhi, India",09/24/2015,6:00:00,75.2,88.6,50.0,1004.9927555568822
6390,"Delhi, India",09/24/2015,7:00:00,75.2,88.6,50.0,1005.696377778441
6391,"Delhi, India",09/24/2015,8:00:00,80.8,65.86,42.8,1006.4
6392,"Delhi, India",09/24/2015,9:00:00,84.2,58.35,0.0,1006.0481888892205
6393,"Delhi, India",09/24/2015,10:00:00,85.85,54.69,12.8,1005.4740944446103
6394,"Delhi, India",09/24/2015,11:00:00,87.5,51.03,25.6,1004.9
6395,"Delhi, India",09/24/2015,12:00:00,87.8,48.88,0.0,1005.1870472223052
6396,"Delhi, India",09/24/2015,13:00:00,91.4,43.64,0.0,1004.5935236111526
6397,"Delhi, India",09/24/2015,14:00:00,91.6,38.02,25.6,1004.0
6398,"Delhi, India",09/24/2015,15:00:00,91.4,33.87,0.0,1004.2967618055764
6399,"Delhi, India",09/24/2015,16:00:00,91.4,33.87,0.0,1003.7983809027882
6400,"Delhi, India",09/24/2015,17:00:00,89.7,41.52,0.0,1003.3
6401,"Delhi, India",09/24/2015,18:00:00,86.0,42.83,0.0,1003.549190451394
6402,"Delhi, India",09/24/2015,19:00:00,84.2,45.37,0.0,1004.0745952256971
6403,"Delhi, India",09/24/2015,20:00:00,79.6,62.91,0.0,1004.6
6404,"Delhi, India",09/24/2015,21:00:00,77.0,69.35,0.0,1004.3372976128485
6405,"Delhi, India",09/24/2015,22:00:00,77.0,69.35,0.0,1004.4686488064242
6406,"Delhi, India",09/24/2015,23:00:00,77.7,70.72,0.0,1004.6
6407,"Delhi, India",09/25/2015,0:00:00,78.8,57.63,0.0,1004.5343244032122
6408,"Delhi, India",09/25/2015,1:00:00,77.0,61.16,0.0,1004.467162201606
6409,"Delhi, India",09/25/2015,2:00:00,76.5,72.2,0.0,1004.4
6410,"Delhi, India",09/25/2015,3:00:00,77.0,65.14,0.0,1004.4335811008029
6411,"Delhi, India",09/25/2015,4:00:00,73.4,73.46,0.0,1004.0667905504015
6412,"Delhi, India",09/25/2015,5:00:00,75.1,68.54,0.0,1003.7
6413,"Delhi, India",09/25/2015,6:00:00,73.4,68.97,0.0,1003.8833952752008
6414,"Delhi, India",09/25/2015,7:00:00,73.4,68.97,0.0,1004.4916976376004
6415,"Delhi, India",09/25/2015,8:00:00,77.8,58.55,0.0,1005.1
6416,"Delhi, India",09/25/2015,9:00:00,81.0,55.025,0.0,1004.7958488188002
6417,"Delhi, India",09/25/2015,10:00:00,84.2,51.5,0.0,1005.1479244094
6418,"Delhi, India",09/25/2015,11:00:00,89.0,41.94,0.0,1005.5
6419,"Delhi, India",09/25/2015,12:00:00,89.6,38.21,0.0,1005.3239622047
6420,"Delhi, India",09/25/2015,13:00:00,91.4,33.87,0.0,1004.11198110235
6421,"Delhi, India",09/25/2015,14:00:00,92.2,35.58,0.0,1002.9
6422,"Delhi, India",09/25/2015,15:00:00,91.4,38.49,0.0,1003.505990551175
6423,"Delhi, India",09/25/2015,16:00:00,93.2,34.15,0.0,1003.0029952755875
6424,"Delhi, India",09/25/2015,17:00:00,90.7,39.8,0.0,1002.5
