From Date,O3,Temperature,SO2,PM10,NO2,CO
2016-01-20 15:00:00,110.68,48.0,17.14,453.13,59.46,1.42
2016-01-20 18:00:00,93.86,49.8,9.7,401.62,73.73,1.55
2016-01-20 21:00:00,94.57,42.9,12.19,415.75,71.35,2.08
2016-01-21 0:00:00,137.96,42.9,12.44,383.33,58.75,1.81
2016-01-21 3:00:00,88.86,44.7,13.75,323.11,38.05,0.56
2016-01-21 6:00:00,77.39,44.7,8.35,213.5,30.85,0.87
2016-01-21 9:00:00,79.7,44.7,10.91,256.08,48.84,1.38
2016-01-21 12:00:00,86.88,44.7,9.83,307.67,47.29,1.48
2016-01-21 15:00:00,84.21,47.5,11.64,292.5,54.2,1.88
2016-01-21 18:00:00,76.46,47.8,13.7,328.72,75.2,2.27
2016-01-21 21:00:00,109.17,46.5,17.02,415.95,74.5,2.31
2016-01-22 0:00:00,125.6,42.9,19.9,425.67,50.84,3.42
2016-01-22 3:00:00,137.5,39.3,19.77,430.61,47.29,2.2
2016-01-22 6:00:00,113.18,41.1,14.75,294.17,28.8,1.37
2016-01-22 9:00:00,91.98,46.2,15.26,318.44,63.46,1.42
2016-01-22 12:00:00,157.95,53.7,19.54,486.38,101.03,1.67
2016-01-22 15:00:00,177.12,50.8,18.99,421.44,98.19,1.87
2016-01-22 18:00:00,139.84,51.1,19.21,436.11,101.2,1.6
2016-01-22 21:00:00,144.38,46.5,12.29,478.0,86.3,2.33
2016-01-23 0:00:00,132.41,44.7,12.6,517.28,67.67,2.62
2016-01-23 3:00:00,106.42,42.9,17.22,518.72,57.52,1.67
2016-01-23 6:00:00,109.83,42.9,15.46,494.11,51.2,1.95
2016-01-23 9:00:00,113.14,48.3,9.9,481.55,62.62,1.49
2016-01-23 12:00:00,124.87,49.6,14.66,468.11,73.86,0.94
2016-01-23 15:00:00,117.01,51.8,8.41,260.46,55.0,0.97
2016-01-23 18:00:00,246.22,53.4,23.24,501.39,136.19,2.83
2016-01-23 21:00:00,208.37,50.1,24.8,671.11,93.86,4.49
2016-01-24 0:00:00,193.35,50.1,24.34,583.78,75.76,2.1
2016-01-24 3:00:00,168.92,44.7,29.09,553.0,59.56,1.92
2016-01-24 6:00:00,104.6,44.7,9.77,368.95,54.13,3.45
2016-01-24 9:00:00,102.65,46.2,13.14,335.59,55.95,3.65
2016-01-24 12:00:00,150.89,47.8,19.27,427.17,70.88,3.63
2016-01-24 15:00:00,125.59,49.8,13.05,458.22,65.71,2.86
2016-01-24 18:00:00,115.55,51.1,8.53,466.92,74.22,1.38
2016-01-24 21:00:00,109.32,46.5,10.32,410.04,67.64,1.66
2016-01-25 0:00:00,91.58,46.5,8.53,329.36,53.79,1.19
2016-01-25 3:00:00,83.22,44.7,14.88,259.68,47.01,0.9
2016-01-25 6:00:00,76.12,42.9,8.12,242.96,39.44,0.81
2016-01-25 9:00:00,91.6,44.4,10.54,307.81,49.42,1.22
2016-01-25 12:00:00,112.48,44.2,12.86,394.22,67.72,1.26
2016-01-25 15:00:00,132.54,47.0,27.89,429.08,77.27,1.12
2016-01-25 18:00:00,121.71,47.5,26.98,384.98,104.24,1.28
2016-01-25 21:00:00,110.37,46.5,14.72,562.16,87.81,2.24
2016-01-26 0:00:00,114.56,46.5,15.92,408.58,67.34,1.55
2016-01-26 3:00:00,112.97,46.5,22.84,428.88,64.01,1.43
2016-01-26 6:00:00,125.2,46.5,17.06,443.58,54.64,1.48
2016-01-26 9:00:00,136.77,51.4,16.27,489.92,66.27,1.67
2016-01-26 12:00:00,167.92,50.3,26.21,586.96,110.47,1.74
2016-01-26 15:00:00,206.13,53.6,19.93,517.25,76.41,1.23
2016-01-26 18:00:00,130.09,53.4,14.11,334.18,97.83,1.23
2016-01-26 21:00:00,106.14,50.1,12.85,446.26,99.97,2.44
2016-01-27 0:00:00,158.3,50.1,15.45,546.38,89.02,2.54
2016-01-27 3:00:00,135.91,48.3,18.12,489.04,80.47,2.11
2016-01-27 6:00:00,147.08,48.3,14.46,474.31,67.88,1.78
2016-01-27 9:00:00,130.01,49.8,15.33,471.61,102.28,1.57
2016-01-27 12:00:00,109.76,48.3,21.27,309.61,60.2,0.78
2016-01-27 15:00:00,97.75,54.7,10.66,223.48,50.05,0.93
2016-01-27 18:00:00,118.52,51.9,17.64,341.16,144.19,2.06
2016-01-27 21:00:00,180.23,53.7,23.66,495.4,133.32,3.99
2016-01-28 0:00:00,190.5,51.9,28.93,595.27,85.67,3.95
2016-01-28 3:00:00,149.23,50.1,21.91,517.62,66.61,2.56
2016-01-28 6:00:00,158.94,50.1,18.29,453.34,56.01,1.8
2016-01-28 9:00:00,191.65,54.7,18.77,659.78,121.22,2.69
2016-01-28 12:00:00,160.52,48.3,20.28,578.58,98.15,0.21
2016-01-28 15:00:00,87.51,50.0,34.41,331.26,64.88,0.62
2016-01-28 18:00:00,95.86,52.9,33.5,265.46,102.33,1.15
2016-01-28 21:00:00,119.94,48.3,23.94,438.54,123.65,3.03
2016-01-29 0:00:00,170.57,50.1,28.02,466.58,114.74,3.93
2016-01-29 3:00:00,165.76,50.1,26.14,543.66,88.02,2.51
2016-01-29 6:00:00,235.85,50.1,24.43,559.22,74.33,1.96
2016-01-29 9:00:00,246.76,55.2,29.42,565.83,118.61,3.19
2016-01-29 12:00:00,143.12,55.0,40.62,464.78,110.68,0.98
2016-01-29 15:00:00,139.88,58.0,27.7,482.63,131.27,1.57
2016-01-29 18:00:00,103.67,60.8,25.44,420.08,162.11,2.22
2016-01-29 21:00:00,164.85,57.3,34.75,452.97,144.96,4.9
2016-01-30 0:00:00,204.01,57.3,42.68,583.25,137.5,3.1
2016-01-30 3:00:00,160.59,57.3,20.66,478.9,100.13,1.73
2016-01-30 6:00:00,138.48,55.5,16.24,402.25,76.77,1.7
2016-01-30 9:00:00,144.44,60.1,20.99,428.63,112.1,2.56
2016-01-30 12:00:00,141.66,57.3,58.95,436.94,84.36,1.11
2016-01-30 15:00:00,131.11,63.2,20.55,295.2,90.47,1.16
2016-01-30 18:00:00,148.4,64.7,24.54,462.39,149.53,2.0
2016-01-30 21:00:00,192.3,59.1,27.77,422.38,159.49,5.99
2016-01-31 0:00:00,272.54,57.3,42.26,597.17,95.28,4.6
2016-01-31 3:00:00,4.34,60.9,9.09,568.665,21.61,3.925
2016-01-31 6:00:00,1.42,57.3,2.32,566.165625,17.45,3.990625
2016-01-31 9:00:00,0.95,59.1,4.97,566.4780468749999,16.1,3.982421875
2016-01-31 12:00:00,116.32,57.0,19.38,284.69,47.54,1.01
2016-01-31 15:00:00,80.08,54.7,10.53,212.98,38.98,0.76
2016-01-31 18:00:00,79.63,56.2,7.1,192.06,50.67,1.0
2016-01-31 21:00:00,82.23,53.7,17.24,244.01,78.9,1.81
2016-02-01 0:00:00,98.17,51.9,15.62,180.17,75.33,1.2
2016-02-01 3:00:00,97.99,50.1,16.04,144.56,57.56,0.96
2016-02-01 6:00:00,97.69,48.3,13.12,150.28,50.56,0.86
2016-02-01 9:00:00,114.84,51.9,17.54,285.06,72.12,1.58
2016-02-01 12:00:00,81.81,46.5,20.01,214.39,40.78,0.79
2016-02-01 15:00:00,62.3,47.2,9.6,165.28,30.09,0.51
2016-02-01 18:00:00,62.08,48.8,15.86,148.89,55.24,0.95
2016-02-01 21:00:00,78.6,44.7,18.95,201.89,95.16,1.97
2016-02-02 0:00:00,82.68,46.5,20.25,231.39,84.6,1.27
2016-02-02 3:00:00,83.7,44.7,17.15,190.83,73.18,1.02
2016-02-02 6:00:00,95.36,42.9,21.17,240.47,55.97,1.17
2016-02-02 9:00:00,148.88,46.2,36.13,397.67,72.99,1.29
2016-02-02 12:00:00,140.09,37.5,20.36,241.67,43.67,0.59
2016-02-02 15:00:00,70.78,38.8,9.72,160.56,29.0,0.43
2016-02-02 18:00:00,64.54,43.9,14.34,128.99,52.76,0.88
2016-02-02 21:00:00,77.09,41.1,21.3,256.38,96.65,2.38
2016-02-03 0:00:00,119.05,42.9,27.06,241.51,85.98,1.86
2016-02-03 3:00:00,111.5,41.1,26.69,246.56,57.38,0.79
2016-02-03 6:00:00,77.68,42.9,15.6,170.23,66.08,0.94
2016-02-03 9:00:00,105.24,42.9,45.71,334.67,74.11,1.55
2016-02-03 12:00:00,116.35,39.3,28.65,347.89,41.0,0.84
2016-02-03 15:00:00,107.04,37.5,15.06,380.28,26.09,0.5
2016-02-03 18:00:00,71.69,41.1,14.38,177.36,41.96,0.76
2016-02-03 21:00:00,69.31,44.95,21.83,223.03,96.49,1.59
2016-02-04 0:00:00,79.25,47.6125,19.91,237.91,75.59,1.19
2016-02-04 3:00:00,73.79,42.9,22.49,179.58,57.67,1.01
2016-02-04 6:00:00,70.43,42.9,28.68,221.36,59.1,1.08
2016-02-04 9:00:00,94.58,41.1,28.82,293.92,79.99,1.69
2016-02-04 12:00:00,111.94,42.6,28.63,341.41,56.47,0.96
2016-02-04 15:00:00,78.04,37.5,35.91,201.93,39.11,0.52
2016-02-04 18:00:00,69.91,45.4,9.29,171.9,65.66,0.8
2016-02-04 21:00:00,84.41,42.9,28.92,398.69,104.06,3.73
2016-02-05 0:00:00,157.75,42.9,38.24,532.83,102.4,3.06
2016-02-05 3:00:00,148.1,42.9,23.67,460.25,78.39,1.62
2016-02-05 6:00:00,137.94,41.1,27.4,382.77,80.07,1.1
2016-02-05 9:00:00,123.95,44.7,46.16,458.42,89.24,2.18
2016-02-05 12:00:00,166.78,42.85,48.47,435.88,77.04,0.99
2016-02-05 15:00:00,95.19,37.5,21.23,219.42,48.87,0.54
2016-02-05 18:00:00,77.39,41.1,21.23,234.06,74.37,0.85
2016-02-05 21:00:00,83.2,42.45,24.95,385.17,127.29,4.37
2016-02-06 0:00:00,151.46,44.7,37.27,472.21,115.56,6.57
2016-02-06 3:00:00,200.16,44.7,26.53,461.08,81.79,4.36
2016-02-06 6:00:00,184.3,42.9,22.2,478.58,63.33,3.33
2016-02-06 9:00:00,187.72,48.3,27.09,471.82,125.18,3.19
2016-02-06 12:00:00,104.73,42.9,49.0,320.15,58.66,0.93
2016-02-06 15:00:00,121.8,42.9,12.45,174.44,48.2,0.79
2016-02-06 18:00:00,95.64,48.3,16.49,172.25,74.55,1.12
2016-02-06 21:00:00,100.85,52.35,13.48,260.0,120.51,2.1
2016-02-07 0:00:00,107.92,53.5125,14.77,326.22,107.12,2.04
2016-02-07 3:00:00,120.63,51.9,20.12,287.25,86.62,1.58
2016-02-07 6:00:00,119.2,51.9,27.54,279.01,85.22,0.85
2016-02-07 9:00:00,118.01,54.5,33.86,277.61,82.38,1.5
2016-02-07 12:00:00,89.01,51.9,29.93,273.25,66.9,1.56
2016-02-07 15:00:00,84.75,51.9,17.66,228.39,42.1,0.7
2016-02-07 18:00:00,69.97,51.9,12.29,183.65,52.06,0.83
2016-02-07 21:00:00,67.93,51.9,15.16,187.52,70.41,1.39
2016-02-08 0:00:00,61.38,52.05,12.58,162.66,62.91,1.02
2016-02-08 3:00:00,57.37,50.4375,14.34,128.93,43.46,1.04
2016-02-08 6:00:00,87.44,48.3,12.51,152.0,37.99,1.21
2016-02-08 9:00:00,126.97,50.1,21.63,276.3,63.06,1.86
2016-02-08 12:00:00,66.96,44.7,33.42,221.75,51.64,1.27
2016-02-08 15:00:00,71.39,52.9,23.29,124.97,48.63,0.71
2016-02-08 18:00:00,60.85,51.9,13.11,158.13,54.99,0.72
2016-02-08 21:00:00,64.04,51.9,19.32,195.86,87.06,2.29
2016-02-09 0:00:00,124.92,51.9,21.57,292.96,78.26,1.86
2016-02-09 3:00:00,93.7,51.9,17.79,216.16,52.2,0.84
2016-02-09 6:00:00,100.1,46.5,16.9,210.6,54.62,1.15
2016-02-09 9:00:00,128.59,51.9,19.87,355.6,69.0,1.89
2016-02-09 12:00:00,108.63,51.6,23.87,317.82,54.87,0.91
2016-02-09 15:00:00,92.09,51.6,16.22,194.5,45.56,0.85
2016-02-09 18:00:00,91.87,56.5,13.16,179.16,64.58,1.12
2016-02-09 21:00:00,106.56,51.9,23.67,330.18,100.32,2.72
2016-02-10 0:00:00,129.67,50.1,24.95,441.46,80.03,2.26
2016-02-10 3:00:00,148.55,50.1,18.11,355.92,57.63,1.85
2016-02-10 6:00:00,130.39,50.1,17.49,326.08,44.31,1.7
2016-02-10 9:00:00,177.32,51.4,19.74,405.72,102.64,2.26
2016-02-10 12:00:00,161.6,54.4,33.59,391.84,91.45,1.41
2016-02-10 15:00:00,88.45,50.6,18.22,222.58,58.21,0.73
2016-02-10 18:00:00,73.07,41.1,19.64,237.13,118.08,1.66
2016-02-10 21:00:00,128.32,46.5,22.79,359.08,120.41,3.26
2016-02-11 0:00:00,102.41,48.3,31.32,348.04,101.4,3.78
2016-02-11 3:00:00,91.63,48.3,18.91,303.02,71.24,2.55
2016-02-11 6:00:00,75.99,48.3,17.26,210.0,70.01,1.0
2016-02-11 9:00:00,82.44,51.4,19.29,225.63,86.7,1.36
2016-02-11 12:00:00,98.36,54.2,27.6,263.17,45.07,0.95
2016-02-11 15:00:00,101.34,42.6,9.8,201.79,32.76,0.8
2016-02-11 18:00:00,72.18,49.8,14.41,284.15,68.11,1.15
2016-02-11 21:00:00,126.5,44.7,31.25,353.04,98.07,4.15
2016-02-12 0:00:00,114.1,42.9,36.72,335.36,84.42,1.91
2016-02-12 3:00:00,81.86,42.9,15.82,222.67,51.22,1.09
2016-02-12 6:00:00,87.93,44.7,12.23,207.54,58.02,1.24
2016-02-12 9:00:00,116.32,51.1,31.54,358.54,83.96,2.24
2016-02-12 12:00:00,168.28,44.7,64.41,395.0,126.15,1.54
2016-02-12 15:00:00,114.62,49.8,26.56,278.04,58.07,1.48
2016-02-12 18:00:00,98.32,53.1,24.13,256.89,90.78,1.4
2016-02-12 21:00:00,144.08,44.7,28.6,328.45,106.17,1.91
2016-02-13 0:00:00,120.07,44.7,19.21,286.72,65.72,0.84
2016-02-13 3:00:00,114.51,44.7,21.61,248.61,66.68,3.37
2016-02-13 6:00:00,108.83,42.9,30.94,226.19,61.56,1.11
2016-02-13 9:00:00,112.22,48.8,36.73,265.03,69.63,1.19
2016-02-13 12:00:00,95.1,48.8,24.08,253.24,40.85,1.04
2016-02-13 15:00:00,103.11,50.6,13.2,276.67,33.74,1.17
2016-02-13 18:00:00,85.35,52.4,8.67,149.97,41.56,0.92
2016-02-13 21:00:00,76.08,50.1,12.1,125.5,61.92,1.32
2016-02-14 0:00:00,70.98,50.1,13.22,144.92,60.25,1.39
2016-02-14 3:00:00,121.0,50.1,22.37,225.0,52.0,0.93
2016-02-14 6:00:00,97.72,48.3,51.3,159.0,60.28,0.87
2016-02-14 9:00:00,100.37,51.1,63.33,176.33,65.88,0.98
2016-02-14 12:00:00,81.8,50.8,33.36,178.21,51.21,0.9
2016-02-14 15:00:00,75.56,44.7,27.4,163.71,43.92,0.84
2016-02-14 18:00:00,73.54,48.3,18.44,168.5,49.6,0.86
2016-02-14 21:00:00,85.74,50.1,24.2,200.92,94.83,1.84
2016-02-15 0:00:00,110.97,50.1,27.56,257.83,89.63,1.47
2016-02-15 3:00:00,89.42,50.1,21.83,181.63,53.79,0.84
2016-02-15 6:00:00,79.08,50.1,25.98,159.88,59.91,1.2
2016-02-15 9:00:00,109.26,51.6,38.56,282.96,91.02,1.72
2016-02-15 12:00:00,110.61,46.5,45.83,258.83,63.38,0.92
2016-02-15 15:00:00,96.39,48.8,17.03,198.38,39.04,0.89
2016-02-15 18:00:00,80.06,47.75,18.21,188.71,54.45,1.43
2016-02-15 21:00:00,82.09,45.462500000000006,23.25,232.68,86.21,1.81
2016-02-16 0:00:00,96.54,48.865625,23.43,267.75,79.98,1.3
2016-02-16 3:00:00,120.06,46.5,28.73,233.71,55.19,1.03
2016-02-16 6:00:00,100.29,46.5,23.2,185.96,66.96,1.14
2016-02-16 9:00:00,85.27,49.8,50.94,252.62,78.23,1.49
2016-02-16 12:00:00,105.12,46.7,44.45,222.08,51.48,0.81
2016-02-16 15:00:00,102.42,46.7,17.4,184.89,36.75,0.85
2016-02-16 18:00:00,90.91,44.7,17.9,159.06,52.41,1.03
2016-02-16 21:00:00,69.91,44.7,24.65,212.64,97.38,1.92
2016-02-17 0:00:00,94.1,44.7,28.56,226.27,89.06,1.53
2016-02-17 3:00:00,78.62,42.9,32.58,172.08,56.1,0.91
2016-02-17 6:00:00,70.93,42.9,41.02,142.16,64.38,0.98
2016-02-17 9:00:00,79.78,49.0,41.89,232.08,79.63,1.48
2016-02-17 12:00:00,87.48,42.9,53.8,304.96,80.52,1.86
2016-02-17 15:00:00,107.05,37.5,21.46,276.92,78.13,1.02
2016-02-17 18:00:00,85.92,55.7,39.74,218.96,90.44,1.37
2016-02-17 21:00:00,114.13,50.1,49.71,283.58,107.74,2.09
2016-02-18 0:00:00,96.34,50.1,33.74,240.08,84.88,0.96
2016-02-18 3:00:00,79.8,51.9,24.46,158.71,56.56,0.96
2016-02-18 6:00:00,70.86,53.7,15.61,128.47,66.48,1.15
2016-02-18 9:00:00,98.22,58.3,26.14,178.74,75.46,1.55
2016-02-18 12:00:00,133.11,58.3,35.44,212.75,111.0,1.65
2016-02-18 15:00:00,96.99,62.4,32.11,245.54,96.32,1.01
2016-02-18 18:00:00,76.37,59.1,26.31,247.71,67.11,1.27
2016-02-18 21:00:00,89.36,60.1,19.24,271.46,69.36,1.86
2016-02-19 0:00:00,140.73,60.0,25.44,400.07,50.53,1.16
2016-02-19 3:00:00,104.07,59.7,16.6,241.58,41.87,1.13
2016-02-19 6:00:00,132.98,59.1,17.33,310.38,39.64,1.25
2016-02-19 9:00:00,117.56,62.2,32.41,339.68,68.23,2.2
2016-02-19 12:00:00,145.1,57.3,93.84,448.75,98.66,1.71
2016-02-19 15:00:00,75.27,61.6,26.69,329.63,58.71,1.24
2016-02-19 18:00:00,68.38,65.5,27.08,239.83,82.7,1.7
2016-02-19 21:00:00,86.21,62.7,30.46,245.71,85.6,2.74
2016-02-20 0:00:00,112.31,62.7,34.11,368.0,73.77,3.48
2016-02-20 3:00:00,99.9,62.7,26.27,305.46,59.74,2.7
2016-02-20 6:00:00,113.8,62.7,28.16,268.0,50.93,2.58
2016-02-20 9:00:00,76.62,64.0,26.08,257.54,75.6,1.29
2016-02-20 12:00:00,104.32,65.8,17.59,229.67,34.08,0.76
2016-02-20 15:00:00,68.77,65.8,10.72,174.88,32.28,0.69
2016-02-20 18:00:00,61.44,64.5,14.14,206.29,39.15,0.86
2016-02-20 21:00:00,63.46,62.7,17.06,115.78,39.93,0.93
2016-02-21 0:00:00,67.89,60.9,12.21,107.0,25.64,0.6
2016-02-21 3:00:00,74.84,60.9,8.04,94.83,21.47,1.12
2016-02-21 6:00:00,85.69,60.9,7.7,92.0,21.39,0.79
2016-02-21 9:00:00,78.83,59.1,6.49,89.0,23.43,0.93
2016-02-21 12:00:00,64.56,58.6,9.0,126.17,31.18,1.05
2016-02-21 15:00:00,78.41,52.9,10.28,264.0,25.68,0.93
2016-02-21 18:00:00,83.22,52.9,9.11,269.22,31.48,0.98
2016-02-21 21:00:00,65.55,50.1,14.79,115.72,58.61,1.71
2016-02-22 0:00:00,70.9,48.3,13.26,120.26,37.68,0.87
2016-02-22 3:00:00,70.97,48.3,12.18,101.67,27.42,0.84
2016-02-22 6:00:00,68.41,48.3,12.96,90.44,31.53,0.95
2016-02-22 9:00:00,82.98,53.2,24.1,175.1,49.01,1.36
2016-02-22 12:00:00,89.55,51.6,32.75,154.5,25.93,0.84
2016-02-22 15:00:00,87.87,53.9,8.17,90.6,19.21,0.59
2016-02-22 18:00:00,76.12,51.4,9.47,122.83,32.94,0.78
2016-02-22 21:00:00,70.21,50.1,38.51,187.33,82.9,1.42
2016-02-23 0:00:00,75.32,50.1,40.95,218.35,58.02,0.99
2016-02-23 3:00:00,69.64,46.5,12.13,155.67,46.1,0.86
2016-02-23 6:00:00,87.4,46.5,15.22,159.5,43.81,0.72
2016-02-23 9:00:00,137.21,50.8,24.31,167.5,48.85,1.04
2016-02-23 12:00:00,108.23,53.6,14.89,304.08,35.52,0.82
2016-02-23 15:00:00,76.32,35.7,13.79,111.44,23.36,0.52
2016-02-23 18:00:00,67.86,53.4,10.26,112.32,46.33,0.88
2016-02-23 21:00:00,109.73,46.5,43.36,293.03,125.36,3.05
2016-02-24 0:00:00,204.47,48.3,72.48,367.63,125.9,5.32
2016-02-24 3:00:00,185.38,48.3,31.18,265.0,89.13,2.47
2016-02-24 6:00:00,190.07,48.3,47.75,261.11,76.33,1.22
2016-02-24 9:00:00,419.71,53.4,97.59,491.5,140.14,2.35
2016-02-24 12:00:00,322.28,57.2,89.3,467.83,176.91,1.69
2016-02-24 15:00:00,161.7,50.8,43.67,225.72,77.17,0.26
2016-02-24 18:00:00,92.18,56.7,23.11,174.61,92.06,0.85
2016-02-24 21:00:00,129.29,48.3,26.18,361.92,132.97,3.2
2016-02-25 0:00:00,95.44,51.9,24.45,313.94,112.68,3.45
2016-02-25 3:00:00,90.28,46.5,19.23,296.5,89.02,1.23
2016-02-25 6:00:00,86.93,48.3,13.47,186.72,73.74,0.67
2016-02-25 9:00:00,95.15,54.4,31.64,218.78,87.54,1.25
2016-02-25 12:00:00,104.36,55.4,28.04,313.95,46.81,0.72
2016-02-25 15:00:00,134.13,53.6,15.18,200.04,44.32,0.52
2016-02-25 18:00:00,93.74,59.0,16.5,145.44,102.35,0.76
2016-02-25 21:00:00,66.73,50.1,24.14,196.83,107.49,3.34
2016-02-26 0:00:00,93.13,50.1,17.9,277.45,89.99,2.88
2016-02-26 3:00:00,95.45,50.1,16.73,214.72,70.9,0.85
2016-02-26 6:00:00,86.86,50.1,10.67,195.61,61.74,1.15
2016-02-26 9:00:00,169.34,56.2,47.03,353.39,99.76,1.49
2016-02-26 12:00:00,125.88,55.7,25.4,192.17,39.8,0.9
2016-02-26 15:00:00,112.94,53.1,11.04,127.83,47.66,0.7
2016-02-26 18:00:00,114.62,46.5,22.93,149.89,75.64,0.95
2016-02-26 21:00:00,123.58,53.7,33.21,370.11,128.55,3.65
2016-02-27 0:00:00,124.17,51.9,20.21,390.28,120.34,3.34
2016-02-27 3:00:00,106.61,53.7,15.6,275.06,92.69,1.94
2016-02-27 6:00:00,88.68,53.7,11.75,236.28,76.94,1.61
2016-02-27 9:00:00,182.46,56.5,52.94,414.56,124.68,2.29
2016-02-27 12:00:00,155.56,57.8,47.8,245.92,71.25,0.79
2016-02-27 15:00:00,87.85,55.7,18.53,148.11,31.14,0.48
2016-02-27 18:00:00,93.7,57.5,20.12,165.17,74.78,1.28
2016-02-27 21:00:00,103.94,50.1,23.69,151.5,121.32,2.6
2016-02-28 0:00:00,160.21,51.9,19.29,253.33,101.15,4.39
2016-02-28 3:00:00,160.06,53.7,17.67,365.33,82.91,2.01
2016-02-28 6:00:00,171.76,53.7,18.3,312.5,68.83,2.19
2016-02-28 9:00:00,143.83,59.8,43.11,359.75,118.5,2.54
2016-02-28 12:00:00,133.15,61.6,43.47,295.61,49.33,0.86
2016-02-28 15:00:00,109.58,58.8,16.52,161.39,31.57,0.46
2016-02-28 18:00:00,99.7,62.2,16.14,143.28,61.72,0.9
2016-02-28 21:00:00,91.61,59.1,8.94,226.83,103.86,2.09
2016-02-29 0:00:00,148.05,59.1,9.6,247.75,92.34,3.71
2016-02-29 3:00:00,159.25,60.9,17.06,300.41,71.57,3.57
2016-02-29 6:00:00,150.81,60.9,14.13,298.34,53.86,1.48
2016-02-29 9:00:00,210.72,63.7,18.02,356.16,104.96,2.26
2016-02-29 12:00:00,122.31,60.4,21.88,245.28,57.2,1.45
2016-02-29 15:00:00,100.51,61.6,21.82,148.28,37.94,0.6
2016-02-29 18:00:00,87.53,64.4,20.13,154.78,76.23,0.93
2016-02-29 21:00:00,132.81,55.5,16.23,224.25,117.97,2.53
2016-12-01 0:00:00,49.74,59.1,17.62,462.18,81.62,1.79
2016-12-01 3:00:00,65.19,56.75,26.95,402.51,72.03,1.44
2016-12-01 6:00:00,80.17,57.3,15.46,465.8,66.75,1.27
2016-12-01 9:00:00,34.76,62.7,19.53,491.84,92.6,0.96
2016-12-01 12:00:00,41.74,62.7,16.6,419.25,87.54,0.75
2016-12-01 15:00:00,60.18,63.7,13.84,407.42,59.31,0.6
2016-12-01 18:00:00,29.63,65.8,24.42,621.5,105.94,1.29
2016-12-01 21:00:00,32.49,60.9,15.92,604.65,96.87,0.92
2016-12-02 0:00:00,33.47,59.1,15.78,628.56,89.83,2.61
2016-12-02 3:00:00,34.53,59.1,19.3,423.75,105.61,0.73
2016-12-02 6:00:00,34.43,53.7,4.92,392.39,76.63,0.41
2016-12-02 9:00:00,34.84,55.5,22.72,504.08,113.38,0.8
2016-12-02 12:00:00,30.32,60.9,24.43,394.42,116.13,0.64
2016-12-02 15:00:00,44.49,61.2,18.17,311.89,80.91,0.52
2016-12-02 18:00:00,29.95,61.2,27.96,730.16,118.18,1.09
2016-12-02 21:00:00,33.01,60.9,13.92,240.78,115.8,1.67
2016-12-03 0:00:00,34.73,57.3,21.75,448.0,99.35,1.58
2016-12-03 3:00:00,34.55,53.7,22.34,463.0,78.66,1.02
2016-12-03 6:00:00,32.63,50.1,6.73,340.92,74.79,0.7
2016-12-03 9:00:00,30.48,51.9,17.92,597.78,127.16,0.89
2016-12-03 12:00:00,38.48,48.3,24.97,422.38,85.89,0.55
2016-12-03 15:00:00,54.66,46.5,37.79,289.84,64.26,0.45
2016-12-03 18:00:00,24.4,54.4,24.68,406.41,114.42,1.44
2016-12-03 21:00:00,32.64,48.3,24.29,557.21,148.84,3.82
2016-12-04 0:00:00,38.15,50.1,21.33,516.0,164.33,3.79
2016-12-04 3:00:00,34.8,50.1,30.69,415.12,142.73,3.63
2016-12-04 6:00:00,31.97,48.3,6.36,427.53,102.32,2.1
2016-12-04 9:00:00,27.22,46.5,15.94,500.78,108.97,0.94
2016-12-04 12:00:00,37.85,44.7,24.59,317.42,74.21,0.57
2016-12-04 15:00:00,50.83,44.4,20.45,265.9,60.71,0.37
2016-12-04 18:00:00,21.08,52.1,33.07,463.72,110.32,1.37
2016-12-04 21:00:00,30.08,48.3,17.44,586.38,129.45,3.24
2016-12-05 0:00:00,32.77,46.5,17.36,492.02,133.88,3.12
2016-12-05 3:00:00,32.15,50.1,24.27,515.06,128.92,1.73
2016-12-05 6:00:00,25.88,46.5,7.23,402.14,93.74,0.86
2016-12-05 9:00:00,23.48,47.8,20.92,308.3,62.36,0.88
2016-12-05 12:00:00,35.18,48.3,35.91,558.03,50.9,0.82
2016-12-05 15:00:00,43.9,46.2,21.29,321.29,54.32,0.49
2016-12-05 18:00:00,21.95,54.2,28.11,405.89,69.47,1.16
2016-12-05 21:00:00,29.4,48.3,29.08,401.8,80.07,3.04
2016-12-06 0:00:00,32.95,50.1,32.98,375.15,78.66,3.38
2016-12-06 3:00:00,34.54,50.1,16.32,312.46,79.1,2.82
2016-12-06 6:00:00,32.27,50.1,11.25,452.61,85.86,2.39
2016-12-06 9:00:00,87.85,51.4,14.24,489.05,91.8,1.63
2016-12-06 12:00:00,37.83,56.2,27.13,620.14,155.31,1.4
2016-12-06 15:00:00,60.16,58.0,36.16,592.17,131.45,1.67
2016-12-06 18:00:00,32.82,58.8,25.24,584.53,101.73,1.32
2016-12-06 21:00:00,30.31,57.3,20.62,440.64,71.91,1.36
2016-12-07 0:00:00,32.97,59.1,21.54,407.56,53.32,1.36
2016-12-07 3:00:00,44.29,51.9,21.54,383.92,43.56,1.19
2016-12-07 6:00:00,65.63,51.9,18.49,357.78,50.32,1.18
2016-12-07 9:00:00,59.79,55.2,22.18,427.9,79.71,1.26
2016-12-07 12:00:00,57.24,57.8,23.71,506.8,117.86,1.23
2016-12-07 15:00:00,70.75,55.5,35.91,331.38,103.42,1.27
